ijcam,lat,lon,ivt_igbp,ist,iso,landarea,Ndep,Nfix,Pwea, Pdust,doyP1,doyP2,doyP3,doyP4,Phase(1),ivcasa,ilat,ilo
  1604,  36.95,  40.00, 14,-99,-99,    46807777280.0000, 0.06636, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  68,  17,
  1605,  38.84,  40.00, 14,-99,-99,    45618196480.0000, 0.08069, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  69,  17,
  1606,  40.74,  40.00, 14,-99,-99,    29077260288.0000, 0.10408, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  70,  17,
  1607,  42.63,  40.00, 17,-99,-99,     3281597952.0000, 0.09163, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  71,  17,
  1608,  44.53,  40.00, 12,-99,-99,    36817526784.0000, 0.18037, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  72,  17,
  1609,  46.42,  40.00, 12,-99,-99,    40374853632.0000, 0.21001, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  73,  17,
  1610,  48.32,  40.00, 12,-99,-99,    38949937152.0000, 0.26983, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  74,  17,
  1611,  50.21,  40.00, 12,-99,-99,    37482426368.0000, 0.25351, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  75,  17,
  1612,  52.11,  40.00, 12,-99,-99,    35973931008.0000, 0.27277, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  76,  17,
  1613,  54.00,  40.00, 12,-99,-99,    34426093568.0000, 0.26350, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  77,  17,
  1614,  55.89,  40.00, 14,-99,-99,    32840613888.0000, 0.30468, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78,  17,
  1615,  57.79,  40.00, 14,-99,-99,    31219224576.0000, 0.24179, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,  17,
  1616,  59.68,  40.00, 14,-99,-99,    29563697152.0000, 0.17309, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  17,
  1617,  61.58,  40.00,  1,-99,-99,    27875844096.0000, 0.12779, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  17,
  1618,  63.47,  40.00,  1,-99,-99,    26157506560.0000, 0.11180, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  17,
  1619,  65.37,  40.00,  1,-99,-99,    24410566656.0000, 0.08179, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  17,
  1620,  67.26,  40.00,  7,-99,-99,    17971910656.0000, 0.06311, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  17,
  1621,  69.16,  40.00, 17,-99,-99,      694382400.0000, 0.04326, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  17,
  1644, -69.16,  42.50, 15,-99,-99,    20607633408.0000, 0.00172, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  12,  18,
  1645, -67.26,  42.50, 17,-99,-99,     3592259840.0000, 0.00337, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  13,  18,
  1668, -23.68,  42.50, 17,-99,-99,     9506037760.0000, 0.03662, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  36,  18,
  1669, -21.79,  42.50, 17,-99,-99,     9318833152.0000, 0.04245, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  37,  18,
  1680,  -0.95,  42.50, 17,-99,-99,    21054267392.0000, 0.05960, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  48,  18,
  1681,   0.95,  42.50,  6,-99,-99,    51957153792.0000, 0.11107, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  49,  18,
  1682,   2.84,  42.50,  6,-99,-99,    58497126400.0000, 0.10936, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  50,  18,
  1683,   4.74,  42.50,  6,-99,-99,    58369126400.0000, 0.10904, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  51,  18,
  1684,   6.63,  42.50,  6,-99,-99,    58177298432.0000, 0.10063, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  52,  18,
  1685,   8.53,  42.50,  6,-99,-99,    57921855488.0000, 0.10404, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  53,  18,
  1686,  10.42,  42.50,  7,-99,-99,    54929489920.0000, 0.09588, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  54,  18,
  1687,  12.32,  42.50, 16,-99,-99,    49360470016.0000, 0.09047, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  55,  18,
  1688,  14.21,  42.50, 17,-99,-99,    31792320512.0000, 0.09093, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  56,  18,
  1689,  16.11,  42.50, 17,-99,-99,    16725894144.0000, 0.10625, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  57,  18,
  1690,  18.00,  42.50, 16,-99,-99,    41269063680.0000, 0.11119, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  58,  18,
  1691,  19.89,  42.50, 16,-99,-99,    55073726464.0000, 0.09780, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  59,  18,
  1692,  21.79,  42.50, 16,-99,-99,    54384635904.0000, 0.07200, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  60,  18,
  1693,  23.68,  42.50, 16,-99,-99,    53636083712.0000, 0.04900, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  61,  18,
  1694,  25.58,  42.50, 16,-99,-99,    52828876800.0000, 0.03582, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  62,  18,
  1695,  27.47,  42.50,  7,-99,-99,    51963904000.0000, 0.03363, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  63,  18,
  1696,  29.37,  42.50, 16,-99,-99,    51042107392.0000, 0.02551, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  64,  18,
  1697,  31.26,  42.50, 16,-99,-99,    50064498688.0000, 0.02009, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  65,  18,
  1698,  33.16,  42.50, 16,-99,-99,    49032142848.0000, 0.02448, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  66,  18,
  1699,  35.05,  42.50,  7,-99,-99,    47946174464.0000, 0.03622, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  67,  18,
  1700,  36.95,  42.50, 14,-99,-99,    46807777280.0000, 0.06748, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  68,  18,
  1701,  38.84,  42.50, 14,-99,-99,    45618196480.0000, 0.07626, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  69,  18,
  1702,  40.74,  42.50, 14,-99,-99,    43672788992.0000, 0.10721, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  70,  18,
  1703,  42.63,  42.50, 14,-99,-99,    35396763648.0000, 0.15329, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  71,  18,
  1704,  44.53,  42.50, 12,-99,-99,    41755623424.0000, 0.17492, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  72,  18,
  1705,  46.42,  42.50, 12,-99,-99,    40374853632.0000, 0.15507, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  73,  18,
  1706,  48.32,  42.50, 12,-99,-99,    38949937152.0000, 0.17029, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  74,  18,
  1707,  50.21,  42.50, 12,-99,-99,    37482426368.0000, 0.18043, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  75,  18,
  1708,  52.11,  42.50, 12,-99,-99,    35973931008.0000, 0.22592, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  76,  18,
  1709,  54.00,  42.50, 14,-99,-99,    34426093568.0000, 0.23216, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  77,  18,
  1710,  55.89,  42.50, 14,-99,-99,    32840613888.0000, 0.25717, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78,  18,
  1711,  57.79,  42.50, 14,-99,-99,    31219224576.0000, 0.21118, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,  18,
  1712,  59.68,  42.50, 14,-99,-99,    29563697152.0000, 0.15611, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  18,
  1713,  61.58,  42.50,  1,-99,-99,    27875844096.0000, 0.12577, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  18,
  1714,  63.47,  42.50,  1,-99,-99,    26157506560.0000, 0.11790, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  18,
  1715,  65.37,  42.50,  1,-99,-99,    24410566656.0000, 0.09372, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  18,
  1716,  67.26,  42.50, 17,-99,-99,     5466271232.0000, 0.05201, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  18,
  1741, -67.26,  45.00, 17,-99,-99,     7425200128.0000, 0.00312, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  13,  19,
  1763, -25.58,  45.00, 17,-99,-99,    14613997568.0000, 0.04070, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  35,  19,
  1764, -23.68,  45.00,  9,-99,-99,    52109631488.0000, 0.07169, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  36,  19,
  1765, -21.79,  45.00,  9,-99,-99,    52437041152.0000, 0.08724, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  37,  19,
  1766, -19.89,  45.00,  9,-99,-99,    41305268224.0000, 0.07640, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  38,  19,
  1767, -18.00,  45.00,  9,-99,-99,    41776914432.0000, 0.08459, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  39,  19,
  1768, -16.11,  45.00, 17,-99,-99,    22642800640.0000, 0.05447, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  40,  19,
  1777,   0.95,  45.00, 17,-99,-99,     6739293696.0000, 0.06709, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  49,  19,
  1778,   2.84,  45.00,  6,-99,-99,    53783650304.0000, 0.11856, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  50,  19,
  1779,   4.74,  45.00,  6,-99,-99,    58369126400.0000, 0.08678, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  51,  19,
  1780,   6.63,  45.00,  6,-99,-99,    58177298432.0000, 0.07345, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  52,  19,
  1781,   8.53,  45.00,  6,-99,-99,    57921855488.0000, 0.07216, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  53,  19,
  1782,  10.42,  45.00, 17,-99,-99,    38603644928.0000, 0.08102, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  54,  19,
  1783,  12.32,  45.00, 17,-99,-99,     9358024704.0000, 0.08535, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  55,  19,
  1784,  14.21,  45.00,  7,-99,-99,    54449840128.0000, 0.09291, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  56,  19,
  1785,  16.11,  45.00, 16,-99,-99,    56270544896.0000, 0.09064, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  57,  19,
  1786,  18.00,  45.00, 16,-99,-99,    55702589440.0000, 0.08905, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  58,  19,
  1787,  19.89,  45.00, 16,-99,-99,    55073726464.0000, 0.09024, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  59,  19,
  1788,  21.79,  45.00, 16,-99,-99,    54384635904.0000, 0.05971, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  60,  19,
  1789,  23.68,  45.00, 16,-99,-99,    53636083712.0000, 0.04189, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  61,  19,
  1790,  25.58,  45.00,  7,-99,-99,    52828876800.0000, 0.03669, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  62,  19,
  1791,  27.47,  45.00,  7,-99,-99,    51963904000.0000, 0.02859, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  63,  19,
  1792,  29.37,  45.00, 16,-99,-99,    51042107392.0000, 0.02285, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  64,  19,
  1793,  31.26,  45.00, 16,-99,-99,    50064498688.0000, 0.02605, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  65,  19,
  1794,  33.16,  45.00,  7,-99,-99,    49032142848.0000, 0.04125, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  66,  19,
  1795,  35.05,  45.00, 14,-99,-99,    47946174464.0000, 0.05258, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  67,  19,
  1796,  36.95,  45.00, 14,-99,-99,    46807777280.0000, 0.06319, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  68,  19,
  1797,  38.84,  45.00, 10,-99,-99,    45618196480.0000, 0.07565, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  69,  19,
  1798,  40.74,  45.00, 14,-99,-99,    44378730496.0000, 0.13788, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  70,  19,
  1799,  42.63,  45.00, 14,-99,-99,    43041894400.0000, 0.18616, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  71,  19,
  1800,  44.53,  45.00, 10,-99,-99,    38245085184.0000, 0.15442, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  72,  19,
  1801,  46.42,  45.00, 10,-99,-99,    35601125376.0000, 0.11099, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  73,  19,
  1802,  48.32,  45.00, 10,-99,-99,    38949937152.0000, 0.13193, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  74,  19,
  1803,  50.21,  45.00, 10,-99,-99,    37482426368.0000, 0.15359, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  75,  19,
  1804,  52.11,  45.00, 12,-99,-99,    35973931008.0000, 0.19303, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  76,  19,
  1805,  54.00,  45.00, 14,-99,-99,    34426093568.0000, 0.22337, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  77,  19,
  1806,  55.89,  45.00, 14,-99,-99,    32840613888.0000, 0.23306, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78,  19,
  1807,  57.79,  45.00, 14,-99,-99,    31219224576.0000, 0.18455, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,  19,
  1808,  59.68,  45.00,  5,-99,-99,    29563697152.0000, 0.14910, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  19,
  1809,  61.58,  45.00,  1,-99,-99,    27875844096.0000, 0.12674, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  19,
  1810,  63.47,  45.00,  1,-99,-99,    26157506560.0000, 0.12304, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  19,
  1811,  65.37,  45.00,  1,-99,-99,    24410566656.0000, 0.09723, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  19,
  1812,  67.26,  45.00,  7,-99,-99,    19232210944.0000, 0.06146, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  19,
  1813,  69.16,  45.00, 17,-99,-99,      645862464.0000, 0.04238, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  19,
  1837, -67.26,  47.50, 17,-99,-99,    11855377408.0000, 0.00267, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  13,  20,
  1859, -25.58,  47.50, 17,-99,-99,     5888967680.0000, 0.03268, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  35,  20,
  1860, -23.68,  47.50, 17,-99,-99,    32181680128.0000, 0.04133, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  36,  20,
  1861, -21.79,  47.50,  9,-99,-99,    40163569664.0000, 0.05253, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  37,  20,
  1862, -19.89,  47.50,  9,-99,-99,    55073726464.0000, 0.06231, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  38,  20,
  1863, -18.00,  47.50,  9,-99,-99,    55702589440.0000, 0.07418, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  39,  20,
  1864, -16.11,  47.50,  9,-99,-99,    53136973824.0000, 0.07528, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  40,  20,
  1865, -14.21,  47.50, 17,-99,-99,    20354990080.0000, 0.04449, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  41,  20,
  1874,   2.84,  47.50, 17,-99,-99,     7121248768.0000, 0.07128, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  50,  20,
  1875,   4.74,  47.50,  6,-99,-99,    42520633344.0000, 0.08409, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  51,  20,
  1876,   6.63,  47.50,  6,-99,-99,    58177298432.0000, 0.07463, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  52,  20,
  1877,   8.53,  47.50,  7,-99,-99,    57921855488.0000, 0.07011, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  53,  20,
  1878,  10.42,  47.50,  7,-99,-99,    47357243392.0000, 0.07938, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  54,  20,
  1880,  14.21,  47.50, 16,-99,-99,    41442086912.0000, 0.06894, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  56,  20,
  1881,  16.11,  47.50, 16,-99,-99,    56270544896.0000, 0.06604, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  57,  20,
  1882,  18.00,  47.50, 16,-99,-99,    55702589440.0000, 0.06329, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  58,  20,
  1883,  19.89,  47.50, 16,-99,-99,    55073726464.0000, 0.05777, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  59,  20,
  1884,  21.79,  47.50, 16,-99,-99,    54384635904.0000, 0.04384, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  60,  20,
  1885,  23.68,  47.50, 16,-99,-99,    53636083712.0000, 0.03603, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  61,  20,
  1886,  25.58,  47.50, 16,-99,-99,    52828876800.0000, 0.03377, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  62,  20,
  1887,  27.47,  47.50, 16,-99,-99,    50351570944.0000, 0.02693, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  63,  20,
  1888,  29.37,  47.50, 16,-99,-99,    47690186752.0000, 0.02947, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  64,  20,
  1889,  31.26,  47.50,  7,-99,-99,    50064498688.0000, 0.04020, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  65,  20,
  1890,  33.16,  47.50,  7,-99,-99,    49032142848.0000, 0.04605, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  66,  20,
  1891,  35.05,  47.50, 10,-99,-99,    47946174464.0000, 0.05740, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  67,  20,
  1892,  36.95,  47.50, 10,-99,-99,    46807777280.0000, 0.05961, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  68,  20,
  1893,  38.84,  47.50, 14,-99,-99,    45618196480.0000, 0.09348, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  69,  20,
  1894,  40.74,  47.50, 14,-99,-99,    44248215552.0000, 0.12802, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  70,  20,
  1895,  42.63,  47.50, 14,-99,-99,    29075900416.0000, 0.10932, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  71,  20,
  1897,  46.42,  47.50, 10,-99,-99,     2680496640.0000, 0.10364, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  73,  20,
  1898,  48.32,  47.50, 10,-99,-99,    24313995264.0000, 0.10515, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  74,  20,
  1899,  50.21,  47.50, 10,-99,-99,    37482426368.0000, 0.12284, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  75,  20,
  1900,  52.11,  47.50, 14,-99,-99,    35973931008.0000, 0.16633, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  76,  20,
  1901,  54.00,  47.50, 14,-99,-99,    34426093568.0000, 0.19724, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  77,  20,
  1902,  55.89,  47.50, 12,-99,-99,    32840613888.0000, 0.21947, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  78,  20,
  1903,  57.79,  47.50, 14,-99,-99,    31219224576.0000, 0.17360, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  79,  20,
  1904,  59.68,  47.50,  1,-99,-99,    29563697152.0000, 0.14411, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  80,  20,
  1905,  61.58,  47.50,  1,-99,-99,    27875844096.0000, 0.12761, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  81,  20,
  1906,  63.47,  47.50,  1,-99,-99,    26157506560.0000, 0.15634, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  82,  20,
  1907,  65.37,  47.50,  1,-99,-99,    24410566656.0000, 0.11542, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  83,  20,
  1908,  67.26,  47.50, 17,-99,-99,     8928801792.0000, 0.06084, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  84,  20,
  1909,  69.16,  47.50, 17,-99,-99,     1049569728.0000, 0.04165, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  85,  20,
  1933, -67.26,  50.00, 15,-99,-99,    20157997056.0000, 0.00227, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  13,  21,
  1934, -65.37,  50.00, 17,-99,-99,     1150690560.0000, 0.00490, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  14,  21,
  1958, -19.89,  50.00, 17,-99,-99,     2753716224.0000, 0.03393, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  38,  21,
  1959, -18.00,  50.00, 17,-99,-99,     6984640000.0000, 0.03710, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  39,  21,
  1960, -16.11,  50.00, 17,-99,-99,    28053575680.0000, 0.03951, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  40,  21,
  1961, -14.21,  50.00, 17,-99,-99,    27837483008.0000, 0.04384, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  41,  21,
  1962, -12.32,  50.00, 17,-99,-99,     9605270528.0000, 0.03912, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  42,  21,
  1971,   4.74,  50.00, 17,-99,-99,      925291840.0000, 0.08938, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  51,  21,
  1972,   6.63,  50.00, 17,-99,-99,     7902278656.0000, 0.08309, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  52,  21,
  1973,   8.53,  50.00,  7,-99,-99,    34147495936.0000, 0.10028, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  53,  21,
  1974,  10.42,  50.00,  7,-99,-99,    52507897856.0000, 0.08258, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  54,  21,
  1975,  12.32,  50.00, 17,-99,-99,     5913534976.0000, 0.06662, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  55,  21,
  1976,  14.21,  50.00, 17,-99,-99,     6948040192.0000, 0.06047, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  56,  21,
  1977,  16.11,  50.00,  7,-99,-99,    55707099136.0000, 0.06566, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  57,  21,
  1978,  18.00,  50.00, 16,-99,-99,    55702589440.0000, 0.04891, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  58,  21,
  1979,  19.89,  50.00, 16,-99,-99,    55073726464.0000, 0.03864, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  59,  21,
  1980,  21.79,  50.00, 16,-99,-99,    54384635904.0000, 0.03243, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  60,  21,
  1981,  23.68,  50.00, 16,-99,-99,    53636083712.0000, 0.02700, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  61,  21,
  1982,  25.58,  50.00, 16,-99,-99,    37188648960.0000, 0.02505, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  62,  21,
  1983,  27.47,  50.00, 17,-99,-99,    12034751488.0000, 0.02241, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  63,  21,
  1984,  29.37,  50.00, 17,-99,-99,    16364677120.0000, 0.02473, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  64,  21,
  1985,  31.26,  50.00,  7,-99,-99,    50064498688.0000, 0.05091, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  65,  21,
  1986,  33.16,  50.00, 10,-99,-99,    49032142848.0000, 0.04706, 0.10000, 0.00000, 0.00000, -99, -99, -99, -99, -99, -99,  66,  21,
