ijcam,lat,lon,sand,clay,silt,wwilt,wfield,wsat
  5752,  74.84, 147.50, 0.40376, 0.09752, 0.49873, 0.15805, 0.24918, 0.50637,
  5772, -69.16, 150.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  5789, -36.95, 150.00, 0.42771, 0.33614, 0.23614, 0.18208, 0.28866, 0.44039,
  5790, -35.05, 150.00, 0.53588, 0.23598, 0.22814, 0.13413, 0.25107, 0.42492,
  5791, -33.16, 150.00, 0.49013, 0.28722, 0.22265, 0.15884, 0.26910, 0.43076,
  5792, -31.26, 150.00, 0.56814, 0.23624, 0.19562, 0.13190, 0.24708, 0.41984,
  5793, -29.37, 150.00, 0.29219, 0.43078, 0.27703, 0.21773, 0.32244, 0.45432,
  5794, -27.47, 150.00, 0.29219, 0.43078, 0.27703, 0.21773, 0.32210, 0.45385,
  5795, -25.58, 150.00, 0.12938, 0.60484, 0.26578, 0.24984, 0.36775, 0.47461,
  5796, -23.68, 150.00, 0.29219, 0.43078, 0.27703, 0.21773, 0.32215, 0.45394,
  5797, -21.79, 150.00, 0.42252, 0.30288, 0.27461, 0.16873, 0.28113, 0.43811,
  5798, -19.89, 150.00, 0.37327, 0.34490, 0.28183, 0.18705, 0.29794, 0.44676,
  5803, -10.42, 150.00, 0.52020, 0.23392, 0.24588, 0.13457, 0.25507, 0.42910,
  5804,  -8.53, 150.00, 0.39866, 0.26373, 0.33761, 0.15605, 0.28432, 0.45274,
  5805,  -6.63, 150.00, 0.35618, 0.26049, 0.38333, 0.15923, 0.27967, 0.44620,
  5806,  -4.74, 150.00, 0.42353, 0.24314, 0.33333, 0.14680, 0.27104, 0.44284,
  5840,  59.68, 150.00, 0.13170, 0.22042, 0.64788, 0.18860, 0.31257, 0.51607,
  5841,  61.58, 150.00, 0.34869, 0.24088, 0.41042, 0.15462, 0.28797, 0.49074,
  5842,  63.47, 150.00, 0.34869, 0.24088, 0.41042, 0.15462, 0.28975, 0.49782,
  5843,  65.37, 150.00, 0.45899, 0.19150, 0.34951, 0.12821, 0.26786, 0.49737,
  5844,  67.26, 150.00, 0.45899, 0.19150, 0.34951, 0.12821, 0.27625, 0.52197,
  5845,  69.16, 150.00, 0.45899, 0.19150, 0.34951, 0.12821, 0.27523, 0.51980,
  5846,  71.05, 150.00, 0.33239, 0.16565, 0.50196, 0.14637, 0.27755, 0.52473,
  5847,  72.95, 150.00, 0.40376, 0.09752, 0.49873, 0.15805, 0.24681, 0.51541,
  5848,  74.84, 150.00, 0.40376, 0.09752, 0.49873, 0.15805, 0.24660, 0.50205,
  5868, -69.16, 152.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  5887, -33.16, 152.50, 0.35595, 0.31141, 0.33265, 0.17577, 0.29223, 0.44881,
  5888, -31.26, 152.50, 0.42771, 0.33614, 0.23614, 0.18208, 0.28843, 0.44000,
  5889, -29.37, 152.50, 0.35595, 0.31141, 0.33265, 0.17577, 0.29231, 0.44873,
  5890, -27.47, 152.50, 0.35595, 0.31141, 0.33265, 0.17577, 0.29194, 0.44755,
  5891, -25.58, 152.50, 0.35595, 0.31141, 0.33265, 0.17577, 0.29165, 0.44716,
  5892, -23.68, 152.50, 0.35595, 0.31141, 0.33265, 0.17577, 0.29155, 0.44683,
  5902,  -4.74, 152.50, 0.52020, 0.23392, 0.24588, 0.13457, 0.25371, 0.42699,
  5936,  59.68, 152.50, 0.30902, 0.23033, 0.46065, 0.15753, 0.29123, 0.49034,
  5937,  61.58, 152.50, 0.34869, 0.24088, 0.41042, 0.15462, 0.29210, 0.50448,
  5938,  63.47, 152.50, 0.34869, 0.24088, 0.41042, 0.15462, 0.29180, 0.50334,
  5939,  65.37, 152.50, 0.34869, 0.24088, 0.41042, 0.15462, 0.29256, 0.51670,
  5940,  67.26, 152.50, 0.45899, 0.19150, 0.34951, 0.12821, 0.27484, 0.51897,
  5941,  69.16, 152.50, 0.45899, 0.19150, 0.34951, 0.12821, 0.27518, 0.52020,
  5942,  71.05, 152.50, 0.33239, 0.16565, 0.50196, 0.14637, 0.27704, 0.51751,
  5957, -82.42, 155.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  5958, -80.53, 155.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  5964, -69.16, 155.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6029,  54.00, 155.00, 0.33775, 0.27124, 0.39101, 0.16435, 0.31935, 0.56666,
  6030,  55.89, 155.00, 0.33775, 0.27124, 0.39101, 0.16435, 0.32300, 0.57402,
  6032,  59.68, 155.00, 0.30902, 0.23033, 0.46065, 0.15753, 0.29527, 0.50352,
  6033,  61.58, 155.00, 0.34869, 0.24088, 0.41042, 0.15462, 0.29141, 0.49285,
  6034,  63.47, 155.00, 0.34869, 0.24088, 0.41042, 0.15462, 0.29214, 0.51052,
  6035,  65.37, 155.00, 0.34869, 0.24088, 0.41042, 0.15462, 0.29135, 0.50366,
  6036,  67.26, 155.00, 0.45899, 0.19150, 0.34951, 0.12821, 0.27170, 0.50893,
  6037,  69.16, 155.00, 0.45899, 0.19150, 0.34951, 0.12821, 0.27578, 0.52391,
  6038,  71.05, 155.00, 0.33239, 0.16565, 0.50196, 0.14637, 0.28479, 0.53851,
  6052, -84.32, 157.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6053, -82.42, 157.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6054, -80.53, 157.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6055, -78.63, 157.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6060, -69.16, 157.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6124,  52.11, 157.50, 0.35474, 0.43886, 0.20641, 0.22229, 0.32241, 0.47937,
  6125,  54.00, 157.50, 0.35474, 0.43886, 0.20641, 0.22229, 0.32171, 0.47516,
  6126,  55.89, 157.50, 0.35474, 0.43886, 0.20641, 0.22229, 0.32486, 0.48167,
  6127,  57.79, 157.50, 0.34791, 0.39886, 0.25324, 0.20741, 0.31526, 0.48366,
  6129,  61.58, 157.50, 0.30902, 0.23033, 0.46065, 0.15753, 0.29073, 0.48153,
  6130,  63.47, 157.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.23871, 0.45903,
  6131,  65.37, 157.50, 0.34869, 0.24088, 0.41042, 0.15462, 0.29221, 0.51359,
  6132,  67.26, 157.50, 0.34869, 0.24088, 0.41042, 0.15462, 0.29269, 0.51412,
  6133,  69.16, 157.50, 0.33239, 0.16565, 0.50196, 0.14637, 0.28407, 0.53935,
  6134,  71.05, 157.50, 0.33239, 0.16565, 0.50196, 0.14637, 0.28279, 0.53472,
  6148, -84.32, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6149, -82.42, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6150, -80.53, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6151, -78.63, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6152, -76.74, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6153, -74.84, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6154, -72.95, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6155, -71.05, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6156, -69.16, 160.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6220,  52.11, 160.00, 0.26307, 0.46056, 0.27637, 0.22615, 0.33337, 0.49130,
  6221,  54.00, 160.00, 0.35474, 0.43886, 0.20641, 0.22229, 0.32063, 0.47283,
  6222,  55.89, 160.00, 0.43199, 0.22245, 0.34556, 0.13949, 0.27033, 0.45399,
  6223,  57.79, 160.00, 0.34791, 0.39886, 0.25324, 0.20741, 0.31745, 0.46728,
  6224,  59.68, 160.00, 0.34170, 0.39317, 0.26513, 0.20534, 0.31519, 0.47834,
  6225,  61.58, 160.00, 0.34869, 0.24088, 0.41042, 0.15462, 0.29292, 0.50002,
  6226,  63.47, 160.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.23937, 0.46708,
  6227,  65.37, 160.00, 0.34869, 0.24088, 0.41042, 0.15462, 0.29178, 0.50719,
  6228,  67.26, 160.00, 0.34869, 0.24088, 0.41042, 0.15462, 0.28968, 0.49424,
  6229,  69.16, 160.00, 0.39582, 0.30578, 0.29840, 0.17132, 0.30302, 0.51981,
  6230,  71.05, 160.00, 0.40376, 0.09752, 0.49873, 0.15805, 0.24804, 0.51503,
  6244, -84.32, 162.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6245, -82.42, 162.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6247, -78.63, 162.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6248, -76.74, 162.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6249, -74.84, 162.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6250, -72.95, 162.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6251, -71.05, 162.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6317,  54.00, 162.50, 0.35474, 0.43886, 0.20641, 0.22229, 0.32708, 0.48195,
  6318,  55.89, 162.50, 0.35474, 0.43886, 0.20641, 0.22229, 0.31995, 0.46709,
  6319,  57.79, 162.50, 0.26307, 0.46056, 0.27637, 0.22615, 0.33661, 0.48149,
  6320,  59.68, 162.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.23669, 0.46492,
  6321,  61.58, 162.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.23614, 0.46404,
  6322,  63.47, 162.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.24384, 0.47666,
  6323,  65.37, 162.50, 0.34869, 0.24088, 0.41042, 0.15462, 0.28901, 0.47483,
  6324,  67.26, 162.50, 0.45899, 0.19150, 0.34951, 0.12821, 0.26771, 0.49893,
  6325,  69.16, 162.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.25174, 0.49868,
  6339, -86.21, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6340, -84.32, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6341, -82.42, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6343, -78.63, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6344, -76.74, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6345, -74.84, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6346, -72.95, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6347, -71.05, 165.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6373, -21.79, 165.00, 0.43935, 0.30670, 0.25395, 0.16945, 0.27971, 0.43695,
  6416,  59.68, 165.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.24352, 0.48086,
  6417,  61.58, 165.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.24348, 0.48430,
  6418,  63.47, 165.00, 0.34869, 0.24088, 0.41042, 0.15462, 0.28831, 0.49287,
  6419,  65.37, 165.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.23753, 0.45770,
  6420,  67.26, 165.00, 0.34869, 0.24088, 0.41042, 0.15462, 0.29217, 0.50059,
  6421,  69.16, 165.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.24794, 0.48675,
  6435, -86.21, 167.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6436, -84.32, 167.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6439, -78.63, 167.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6440, -76.74, 167.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6442, -72.95, 167.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6443, -71.05, 167.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6456, -46.42, 167.50, 0.57735, 0.18118, 0.24147, 0.11116, 0.23486, 0.42886,
  6457, -44.53, 167.50, 0.57735, 0.18118, 0.24147, 0.11116, 0.23274, 0.42480,
  6512,  59.68, 167.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.24093, 0.46588,
  6513,  61.58, 167.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.24127, 0.47174,
  6514,  63.47, 167.50, 0.34869, 0.24088, 0.41042, 0.15462, 0.29511, 0.51983,
  6515,  65.37, 167.50, 0.34869, 0.24088, 0.41042, 0.15462, 0.28582, 0.47111,
  6516,  67.26, 167.50, 0.34869, 0.24088, 0.41042, 0.15462, 0.29066, 0.49293,
  6517,  69.16, 167.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.24258, 0.46992,
  6532, -84.32, 170.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6536, -76.74, 170.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6538, -72.95, 170.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6539, -71.05, 170.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6552, -46.42, 170.00, 0.45670, 0.25997, 0.28333, 0.14976, 0.26706, 0.43821,
  6553, -44.53, 170.00, 0.47941, 0.26062, 0.25997, 0.14830, 0.26523, 0.43363,
  6554, -42.63, 170.00, 0.57735, 0.18118, 0.24147, 0.11116, 0.23254, 0.42360,
  6608,  59.68, 170.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.24282, 0.47315,
  6609,  61.58, 170.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.23550, 0.45475,
  6610,  63.47, 170.00, 0.32912, 0.17137, 0.49951, 0.14693, 0.27521, 0.51300,
  6611,  65.37, 170.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.24633, 0.48816,
  6612,  67.26, 170.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.24053, 0.45964,
  6613,  69.16, 170.00, 0.35000, 0.25000, 0.40000, 0.15691, 0.29997, 0.52526,
  6627, -86.21, 172.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6628, -84.32, 172.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6649, -44.53, 172.50, 0.46268, 0.24310, 0.29422, 0.14301, 0.26351, 0.43595,
  6650, -42.63, 172.50, 0.44676, 0.25523, 0.29801, 0.14881, 0.26920, 0.44079,
  6651, -40.74, 172.50, 0.54729, 0.18183, 0.27088, 0.11479, 0.23654, 0.43132,
  6704,  59.68, 172.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.22850, 0.44179,
  6705,  61.58, 172.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.23528, 0.45101,
  6706,  63.47, 172.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.24269, 0.47471,
  6707,  65.37, 172.50, 0.28784, 0.12297, 0.58918, 0.16626, 0.27025, 0.53125,
  6708,  67.26, 172.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.24271, 0.46928,
  6709,  69.16, 172.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.25029, 0.49029,
  6710,  71.05, 172.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6723, -86.21, 175.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6724, -84.32, 175.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6747, -40.74, 175.00, 0.46500, 0.25428, 0.28072, 0.14694, 0.26596, 0.43582,
  6748, -38.84, 175.00, 0.57310, 0.08382, 0.34307, 0.13937, 0.20322, 0.43593,
  6749, -36.95, 175.00, 0.30114, 0.41359, 0.28526, 0.21227, 0.32238, 0.46865,
  6750, -35.05, 175.00, 0.44275, 0.33621, 0.22105, 0.18178, 0.28796, 0.44626,
  6801,  61.58, 175.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.25029, 0.49899,
  6802,  63.47, 175.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.24358, 0.48302,
  6803,  65.37, 175.00, 0.28784, 0.12297, 0.58918, 0.16626, 0.27351, 0.53611,
  6804,  67.26, 175.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.24823, 0.48346,
  6805,  69.16, 175.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.24633, 0.47635,
  6820, -84.32, 177.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6843, -40.74, 177.50, 0.46330, 0.23163, 0.30507, 0.13897, 0.25927, 0.43346,
  6844, -38.84, 177.50, 0.53761, 0.13033, 0.33206, 0.11318, 0.22242, 0.43590,
  6845, -36.95, 177.50, 0.49523, 0.19144, 0.31333, 0.12348, 0.24660, 0.44011,
  6855, -18.00, 177.50, 0.42853, 0.31742, 0.25405, 0.17430, 0.28411, 0.43839,
  6897,  61.58, 177.50, 0.28784, 0.12297, 0.58918, 0.16626, 0.25736, 0.49334,
  6898,  63.47, 177.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.24559, 0.48689,
  6899,  65.37, 177.50, 0.28784, 0.12297, 0.58918, 0.16626, 0.27226, 0.53464,
  6900,  67.26, 177.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.24056, 0.45063,
  6901,  69.16, 177.50, 0.54513, 0.14837, 0.30650, 0.11042, 0.23818, 0.44653,
  6916, -84.32, 180.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  6994,  63.47, 180.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.24350, 0.48088,
  6995,  65.37, 180.00, 0.28784, 0.12297, 0.58918, 0.16626, 0.26085, 0.50268,
  6996,  67.26, 180.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.23414, 0.44190,
  6997,  69.16, 180.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.23649, 0.44674,
  6998,  71.05, 180.00, 0.40376, 0.09752, 0.49873, 0.15805, 0.22859, 0.45449,
  7011, -86.21, 182.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7012, -84.32, 182.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7091,  65.37, 182.50, 0.28784, 0.12297, 0.58918, 0.16626, 0.26747, 0.50799,
  7092,  67.26, 182.50, 0.28784, 0.12297, 0.58918, 0.16626, 0.26552, 0.50567,
  7093,  69.16, 182.50, 0.28784, 0.12297, 0.58918, 0.16626, 0.26884, 0.52542,
  7094,  71.05, 182.50, 0.40376, 0.09752, 0.49873, 0.15805, 0.23501, 0.46970,
  7107, -86.21, 185.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7108, -84.32, 185.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7187,  65.37, 185.00, 0.54513, 0.14837, 0.30650, 0.11042, 0.24045, 0.45521,
  7188,  67.26, 185.00, 0.28784, 0.12297, 0.58918, 0.16626, 0.26550, 0.50189,
  7204, -84.32, 187.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7283,  65.37, 187.50, 0.28784, 0.12297, 0.58918, 0.16626, 0.25857, 0.48632,
  7284,  67.26, 187.50, 0.28784, 0.12297, 0.58918, 0.16626, 0.25963, 0.49960,
  7300, -84.32, 190.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7379,  65.37, 190.00, 0.28784, 0.12297, 0.58918, 0.16626, 0.25977, 0.49113,
  7380,  67.26, 190.00, 0.28784, 0.12297, 0.58918, 0.16626, 0.24904, 0.46144,
  7395, -86.21, 192.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7396, -84.32, 192.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7475,  65.37, 192.50, 0.46072, 0.22523, 0.31405, 0.13713, 0.26135, 0.44461,
  7491, -86.21, 195.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7492, -84.32, 195.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7495, -78.63, 195.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7568,  59.68, 195.00, 0.46072, 0.22523, 0.31405, 0.13713, 0.27028, 0.47571,
  7569,  61.58, 195.00, 0.46072, 0.22523, 0.31405, 0.13713, 0.26432, 0.46748,
  7570,  63.47, 195.00, 0.46072, 0.22523, 0.31405, 0.13713, 0.26545, 0.46517,
  7571,  65.37, 195.00, 0.38644, 0.27422, 0.33935, 0.16068, 0.28385, 0.45499,
  7572,  67.26, 195.00, 0.31742, 0.18487, 0.49771, 0.14958, 0.27372, 0.48493,
  7573,  69.16, 195.00, 0.31742, 0.18487, 0.49771, 0.14958, 0.27039, 0.46399,
  7587, -86.21, 197.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7591, -78.63, 197.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7662,  55.89, 197.50, 0.48399, 0.18680, 0.32922, 0.12387, 0.25286, 0.47006,
  7663,  57.79, 197.50, 0.56438, 0.19922, 0.23641, 0.11792, 0.23784, 0.42210,
  7664,  59.68, 197.50, 0.46072, 0.22523, 0.31405, 0.13713, 0.27586, 0.47594,
  7665,  61.58, 197.50, 0.46072, 0.22523, 0.31405, 0.13713, 0.26494, 0.46316,
  7666,  63.47, 197.50, 0.38644, 0.27422, 0.33935, 0.16068, 0.28364, 0.45142,
  7667,  65.37, 197.50, 0.38644, 0.27422, 0.33935, 0.16068, 0.28336, 0.46067,
  7668,  67.26, 197.50, 0.31742, 0.18487, 0.49771, 0.14958, 0.27032, 0.46600,
  7669,  69.16, 197.50, 0.31742, 0.18487, 0.49771, 0.14958, 0.28542, 0.48478,
  7670,  71.05, 197.50, 0.43239, 0.11301, 0.45461, 0.13942, 0.34681, 0.64043,
  7683, -86.21, 200.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7687, -78.63, 200.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7758,  55.89, 200.00, 0.55582, 0.19529, 0.24889, 0.11755, 0.24486, 0.44060,
  7759,  57.79, 200.00, 0.46072, 0.22523, 0.31405, 0.13713, 0.30750, 0.52739,
  7760,  59.68, 200.00, 0.56438, 0.19922, 0.23641, 0.11792, 0.24454, 0.43189,
  7761,  61.58, 200.00, 0.46072, 0.22523, 0.31405, 0.13713, 0.26320, 0.45431,
  7762,  63.47, 200.00, 0.46850, 0.24245, 0.28905, 0.14225, 0.26742, 0.45123,
  7763,  65.37, 200.00, 0.38644, 0.27422, 0.33935, 0.16068, 0.28314, 0.45042,
  7764,  67.26, 200.00, 0.61784, 0.20000, 0.18216, 0.11324, 0.23549, 0.42425,
  7765,  69.16, 200.00, 0.31742, 0.18487, 0.49771, 0.14958, 0.28773, 0.48875,
  7766,  71.05, 200.00, 0.43239, 0.11301, 0.45461, 0.13942, 0.31329, 0.59739,
  7779, -86.21, 202.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7784, -76.74, 202.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7854,  55.89, 202.50, 0.55582, 0.19529, 0.24889, 0.11755, 0.23916, 0.42595,
  7855,  57.79, 202.50, 0.47101, 0.22676, 0.30222, 0.13656, 0.26238, 0.44126,
  7856,  59.68, 202.50, 0.46072, 0.22523, 0.31405, 0.13713, 0.26400, 0.45029,
  7857,  61.58, 202.50, 0.38918, 0.28565, 0.32516, 0.16442, 0.28619, 0.45202,
  7858,  63.47, 202.50, 0.38918, 0.28565, 0.32516, 0.16442, 0.28743, 0.46635,
  7859,  65.37, 202.50, 0.46850, 0.24245, 0.28905, 0.14225, 0.26719, 0.45030,
  7860,  67.26, 202.50, 0.61784, 0.20000, 0.18216, 0.11324, 0.23304, 0.41889,
  7861,  69.16, 202.50, 0.31742, 0.18487, 0.49771, 0.14958, 0.28656, 0.49300,
  7862,  71.05, 202.50, 0.43239, 0.11301, 0.45461, 0.13942, 0.27811, 0.55296,
  7875, -86.21, 205.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7880, -76.74, 205.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7931,  19.89, 205.00, 0.49850, 0.20441, 0.29709, 0.12657, 0.26165, 0.45599,
  7951,  57.79, 205.00, 0.55582, 0.19529, 0.24889, 0.11755, 0.24945, 0.43753,
  7952,  59.68, 205.00, 0.38918, 0.28565, 0.32516, 0.16442, 0.28179, 0.44230,
  7953,  61.58, 205.00, 0.38918, 0.28565, 0.32516, 0.16442, 0.28385, 0.44638,
  7954,  63.47, 205.00, 0.38918, 0.28565, 0.32516, 0.16442, 0.28563, 0.46097,
  7955,  65.37, 205.00, 0.38918, 0.28565, 0.32516, 0.16442, 0.28764, 0.45965,
  7956,  67.26, 205.00, 0.61784, 0.20000, 0.18216, 0.11324, 0.23110, 0.41455,
  7957,  69.16, 205.00, 0.31742, 0.18487, 0.49771, 0.14958, 0.28644, 0.50759,
  7958,  71.05, 205.00, 0.43239, 0.11301, 0.45461, 0.13942, 0.25985, 0.52797,
  7971, -86.21, 207.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  7976, -76.74, 207.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  8047,  57.79, 207.50, 0.48399, 0.18680, 0.32922, 0.12387, 0.25045, 0.44814,
  8048,  59.68, 207.50, 0.55582, 0.19529, 0.24889, 0.11755, 0.25197, 0.43929,
  8049,  61.58, 207.50, 0.56438, 0.19922, 0.23641, 0.11792, 0.23806, 0.42044,
  8050,  63.47, 207.50, 0.38918, 0.28565, 0.32516, 0.16442, 0.28739, 0.45406,
  8051,  65.37, 207.50, 0.38918, 0.28565, 0.32516, 0.16442, 0.28570, 0.45549,
  8052,  67.26, 207.50, 0.61784, 0.20000, 0.18216, 0.11324, 0.23411, 0.42121,
  8053,  69.16, 207.50, 0.31742, 0.18487, 0.49771, 0.14958, 0.29070, 0.50715,
  8054,  71.05, 207.50, 0.43239, 0.11301, 0.45461, 0.13942, 0.28974, 0.56814,
  8066, -88.11, 210.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  8067, -86.21, 210.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  8072, -76.74, 210.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  8144,  59.68, 210.00, 0.55582, 0.19529, 0.24889, 0.11755, 0.25143, 0.43959,
  8145,  61.58, 210.00, 0.55294, 0.13974, 0.30732, 0.10949, 0.22536, 0.43179,
  8146,  63.47, 210.00, 0.38918, 0.28565, 0.32516, 0.16442, 0.28233, 0.44334,
  8147,  65.37, 210.00, 0.46850, 0.24245, 0.28905, 0.14225, 0.26492, 0.44468,
