lsmlon,lsmlat,LANDFRAC_P,LONGXY,LATIXY,IGBP,cellid,WRTCELL
8,50,1,17.5,2.8,2,722,0
8,51,1,17.5,4.7,8,723,0
8,52,1,17.5,6.6,8,724,0
8,53,1,17.5,8.5,9,725,0
8,54,1,17.5,10.4,9,726,0
8,55,1,17.5,12.3,9,727,0
8,56,1,17.5,14.2,10,728,0
8,57,1,17.5,16.1,16,729,0
8,58,1,17.5,18,16,730,0
8,59,1,17.5,19.9,16,731,0
8,60,1,17.5,21.8,16,732,0
8,61,1,17.5,23.7,16,733,0
8,62,1,17.5,25.6,16,734,0
8,63,1,17.5,27.5,16,735,0
8,64,1,17.5,29.4,16,736,0
8,65,1,17.5,31.3,17,737,0
8,66,0,17.5,33.2,17,738,0
8,67,0,17.5,35.1,17,739,0
8,68,0,17.5,36.9,17,740,0
8,69,0,17.5,38.8,17,741,0
8,70,1,17.5,40.7,17,742,0
8,71,1,17.5,42.6,17,743,0
8,72,1,17.5,44.5,14,744,0
8,73,1,17.5,46.4,14,745,0
8,74,1,17.5,48.3,12,746,0
8,75,1,17.5,50.2,12,747,0
8,76,1,17.5,52.1,12,748,0
8,77,1,17.5,54,12,749,0
8,78,0,17.5,55.9,17,750,0
8,79,1,17.5,57.8,17,751,0
8,80,1,17.5,59.7,1,752,0
8,81,1,17.5,61.6,17,753,0
8,82,1,17.5,63.5,1,754,0
8,83,1,17.5,65.4,1,755,0
8,84,1,17.5,67.3,18,756,0
8,85,1,17.5,69.2,17,757,0
8,86,0,17.5,71.1,17,758,0
8,87,0,17.5,72.9,17,759,0
8,88,0,17.5,74.8,17,760,0
8,89,0,17.5,76.7,17,761,0
8,90,1,17.5,78.6,15,762,0
8,91,0,17.5,80.5,17,763,0
8,92,0,17.5,82.4,17,764,0
8,93,0,17.5,84.3,17,765,0
8,94,0,17.5,86.2,17,766,0
8,95,0,17.5,88.1,17,767,0
8,96,0,17.5,90,17,768,0
9,1,1,20,-90,15,769,0
9,2,1,20,-88.1,15,770,0
9,3,1,20,-86.2,15,771,0
9,4,1,20,-84.3,15,772,0
9,5,1,20,-82.4,15,773,0
9,6,1,20,-80.5,15,774,0
9,7,1,20,-78.6,15,775,0
9,8,1,20,-76.7,15,776,0
9,9,1,20,-74.8,15,777,0
9,10,1,20,-72.9,15,778,0
9,11,1,20,-71.1,15,779,0
9,12,0,20,-69.2,17,780,0
9,13,0,20,-67.3,17,781,0
9,14,0,20,-65.4,17,782,0
9,15,0,20,-63.5,17,783,0
9,16,0,20,-61.6,17,784,0
9,17,0,20,-59.7,17,785,0
9,18,0,20,-57.8,17,786,0
9,19,0,20,-55.9,17,787,0
9,20,0,20,-54,17,788,0
9,21,0,20,-52.1,17,789,0
9,22,0,20,-50.2,17,790,0
9,23,0,20,-48.3,17,791,0
9,24,0,20,-46.4,17,792,0
9,25,0,20,-44.5,17,793,0
9,26,0,20,-42.6,17,794,0
9,27,0,20,-40.7,17,795,0
9,28,0,20,-38.8,17,796,0
9,29,0,20,-36.9,17,797,0
9,30,0,20,-35.1,17,798,0
9,31,1,20,-33.2,10,799,0
9,32,1,20,-31.3,7,800,0
9,33,1,20,-29.4,7,801,0
9,34,1,20,-27.5,7,802,0
9,35,1,20,-25.6,7,803,0
9,36,1,20,-23.7,7,804,0
9,37,1,20,-21.8,10,805,0
9,38,1,20,-19.9,9,806,0
9,39,1,20,-18,9,807,0
9,40,1,20,-16.1,9,808,0
9,41,1,20,-14.2,8,809,0
9,42,1,20,-12.3,8,810,0
9,43,1,20,-10.4,8,811,0
9,44,1,20,-8.5,8,812,0
9,45,1,20,-6.6,8,813,0
9,46,1,20,-4.7,2,814,0
9,47,1,20,-2.8,2,815,0
9,48,1,20,-0.9,2,816,0
9,49,1,20,0.9,2,817,0
9,50,1,20,2.8,2,818,0
9,51,1,20,4.7,8,819,0
9,52,1,20,6.6,8,820,0
9,53,1,20,8.5,8,821,0
9,54,1,20,10.4,9,822,0
9,55,1,20,12.3,9,823,0
9,56,1,20,14.2,10,824,0
9,57,1,20,16.1,16,825,0
9,58,1,20,18,16,826,0
9,59,1,20,19.9,16,827,0
9,60,1,20,21.8,16,828,0
9,61,1,20,23.7,16,829,0
9,62,1,20,25.6,16,830,0
9,63,1,20,27.5,16,831,0
9,64,1,20,29.4,16,832,0
9,65,1,20,31.3,16,833,0
9,66,0,20,33.2,17,834,0
9,67,0,20,35.1,17,835,0
9,68,0,20,36.9,17,836,0
9,69,1,20,38.8,17,837,0
9,70,1,20,40.7,14,838,0
9,71,1,20,42.6,14,839,0
9,72,1,20,44.5,14,840,0
9,73,1,20,46.4,12,841,0
9,74,1,20,48.3,14,842,0
9,75,1,20,50.2,12,843,0
9,76,1,20,52.1,12,844,0
9,77,1,20,54,14,845,0
9,78,0,20,55.9,17,846,0
9,79,0,20,57.8,17,847,0
9,80,1,20,59.7,17,848,0
9,81,0,20,61.6,17,849,0
9,82,1,20,63.5,1,850,0
9,83,1,20,65.4,1,851,0
9,84,1,20,67.3,1,852,0
9,85,1,20,69.2,8,853,0
9,86,0,20,71.1,17,854,0
9,87,0,20,72.9,17,855,0
9,88,0,20,74.8,17,856,0
9,89,0,20,76.7,17,857,0
9,90,1,20,78.6,15,858,0
9,91,1,20,80.5,17,859,0
9,92,0,20,82.4,17,860,0
9,93,0,20,84.3,17,861,0
9,94,0,20,86.2,17,862,0
9,95,0,20,88.1,17,863,0
9,96,0,20,90,17,864,0
10,1,1,22.5,-90,15,865,0
10,2,1,22.5,-88.1,15,866,0
10,3,1,22.5,-86.2,15,867,0
10,4,1,22.5,-84.3,15,868,0
10,5,1,22.5,-82.4,15,869,0
10,6,1,22.5,-80.5,15,870,0
10,7,1,22.5,-78.6,15,871,0
10,8,1,22.5,-76.7,15,872,0
10,9,1,22.5,-74.8,15,873,0
10,10,1,22.5,-72.9,15,874,0
10,11,1,22.5,-71.1,15,875,0
10,12,0,22.5,-69.2,17,876,0
10,13,0,22.5,-67.3,17,877,0
10,14,0,22.5,-65.4,17,878,0
10,15,0,22.5,-63.5,17,879,0
10,16,0,22.5,-61.6,17,880,0
10,17,0,22.5,-59.7,17,881,0
10,18,0,22.5,-57.8,17,882,0
10,19,0,22.5,-55.9,17,883,0
10,20,0,22.5,-54,17,884,0
10,21,0,22.5,-52.1,17,885,0
10,22,0,22.5,-50.2,17,886,0
10,23,0,22.5,-48.3,17,887,0
10,24,0,22.5,-46.4,17,888,0
10,25,0,22.5,-44.5,17,889,0
10,26,0,22.5,-42.6,17,890,0
10,27,0,22.5,-40.7,17,891,0
10,28,0,22.5,-38.8,17,892,0
10,29,0,22.5,-36.9,17,893,0
10,30,0,22.5,-35.1,17,894,0
10,31,1,22.5,-33.2,7,895,0
10,32,1,22.5,-31.3,7,896,0
10,33,1,22.5,-29.4,10,897,0
10,34,1,22.5,-27.5,10,898,0
10,35,1,22.5,-25.6,7,899,0
10,36,1,22.5,-23.7,10,900,0
10,37,1,22.5,-21.8,9,901,0
10,38,1,22.5,-19.9,9,902,0
10,39,1,22.5,-18,9,903,0
10,40,1,22.5,-16.1,9,904,0
10,41,1,22.5,-14.2,9,905,0
10,42,1,22.5,-12.3,9,906,0
10,43,1,22.5,-10.4,8,907,0
10,44,1,22.5,-8.5,8,908,0
10,45,1,22.5,-6.6,8,909,0
10,46,1,22.5,-4.7,2,910,0
10,47,1,22.5,-2.8,2,911,0
10,48,1,22.5,-0.9,2,912,0
10,49,1,22.5,0.9,2,913,0
10,50,1,22.5,2.8,2,914,0
10,51,1,22.5,4.7,2,915,0
10,52,1,22.5,6.6,8,916,0
10,53,1,22.5,8.5,8,917,0
10,54,1,22.5,10.4,9,918,0
10,55,1,22.5,12.3,9,919,0
10,56,1,22.5,14.2,10,920,0
10,57,1,22.5,16.1,16,921,0
10,58,1,22.5,18,16,922,0
10,59,1,22.5,19.9,16,923,0
10,60,1,22.5,21.8,16,924,0
10,61,1,22.5,23.7,16,925,0
10,62,1,22.5,25.6,16,926,0
10,63,1,22.5,27.5,16,927,0
10,64,1,22.5,29.4,16,928,0
10,65,1,22.5,31.3,16,929,0
10,66,0,22.5,33.2,17,930,0
10,67,0,22.5,35.1,17,931,0
10,68,1,22.5,36.9,17,932,0
10,69,1,22.5,38.8,14,933,0
10,70,1,22.5,40.7,14,934,0
10,71,1,22.5,42.6,14,935,0
10,72,1,22.5,44.5,14,936,0
10,73,1,22.5,46.4,14,937,0
10,74,1,22.5,48.3,14,938,0
10,75,1,22.5,50.2,12,939,0
10,76,1,22.5,52.1,12,940,0
10,77,1,22.5,54,14,941,0
10,78,1,22.5,55.9,14,942,0
10,79,1,22.5,57.8,17,943,0
10,80,1,22.5,59.7,17,944,0
10,81,1,22.5,61.6,1,945,0
10,82,1,22.5,63.5,1,946,0
10,83,1,22.5,65.4,17,947,0
10,84,1,22.5,67.3,1,948,0
10,85,1,22.5,69.2,8,949,0
10,86,0,22.5,71.1,17,950,0
10,87,0,22.5,72.9,17,951,0
10,88,0,22.5,74.8,17,952,0
10,89,0,22.5,76.7,17,953,0
10,90,1,22.5,78.6,17,954,0
10,91,1,22.5,80.5,17,955,0
10,92,0,22.5,82.4,17,956,0
10,93,0,22.5,84.3,17,957,0
10,94,0,22.5,86.2,17,958,0
10,95,0,22.5,88.1,17,959,0
10,96,0,22.5,90,17,960,0
11,1,1,25,-90,15,961,0
11,2,1,25,-88.1,15,962,0
11,3,1,25,-86.2,15,963,0
11,4,1,25,-84.3,15,964,0
11,5,1,25,-82.4,15,965,0
11,6,1,25,-80.5,15,966,0
11,7,1,25,-78.6,15,967,0
11,8,1,25,-76.7,15,968,0
11,9,1,25,-74.8,15,969,0
11,10,1,25,-72.9,15,970,0
11,11,1,25,-71.1,15,971,0
11,12,0,25,-69.2,17,972,0
11,13,0,25,-67.3,17,973,0
11,14,0,25,-65.4,17,974,0
11,15,0,25,-63.5,17,975,0
11,16,0,25,-61.6,17,976,0
11,17,0,25,-59.7,17,977,0
11,18,0,25,-57.8,17,978,0
11,19,0,25,-55.9,17,979,0
11,20,0,25,-54,17,980,0
11,21,0,25,-52.1,17,981,0
11,22,0,25,-50.2,17,982,0
11,23,0,25,-48.3,17,983,0
11,24,0,25,-46.4,17,984,0
11,25,0,25,-44.5,17,985,0
11,26,0,25,-42.6,17,986,0
11,27,0,25,-40.7,17,987,0
11,28,0,25,-38.8,17,988,0
11,29,0,25,-36.9,17,989,0
11,30,0,25,-35.1,17,990,0
11,31,1,25,-33.2,10,991,0
11,32,1,25,-31.3,10,992,0
11,33,1,25,-29.4,10,993,0
11,34,1,25,-27.5,10,994,0
11,35,1,25,-25.6,9,995,0
11,36,1,25,-23.7,9,996,0
11,37,1,25,-21.8,9,997,0
11,38,1,25,-19.9,9,998,0
11,39,1,25,-18,9,999,0
11,40,1,25,-16.1,9,1000,0
11,41,1,25,-14.2,14,1001,0
11,42,1,25,-12.3,8,1002,0
11,43,1,25,-10.4,8,1003,0
11,44,1,25,-8.5,8,1004,0
11,45,1,25,-6.6,8,1005,0
11,46,1,25,-4.7,8,1006,0
11,47,1,25,-2.8,2,1007,0
11,48,1,25,-0.9,2,1008,0
11,49,1,25,0.9,2,1009,0
11,50,1,25,2.8,2,1010,0
11,51,1,25,4.7,8,1011,0
11,52,1,25,6.6,8,1012,0
11,53,1,25,8.5,8,1013,0
11,54,1,25,10.4,9,1014,0
11,55,1,25,12.3,9,1015,0
11,56,1,25,14.2,10,1016,0
11,57,1,25,16.1,16,1017,0
11,58,1,25,18,16,1018,0
11,59,1,25,19.9,16,1019,0
11,60,1,25,21.8,16,1020,0
11,61,1,25,23.7,16,1021,0
11,62,1,25,25.6,16,1022,0
11,63,1,25,27.5,16,1023,0
11,64,1,25,29.4,16,1024,0
11,65,1,25,31.3,16,1025,0
11,66,0,25,33.2,17,1026,0
11,67,1,25,35.1,17,1027,0
11,68,1,25,36.9,17,1028,0
11,69,1,25,38.8,17,1029,0
11,70,1,25,40.7,14,1030,0
11,71,1,25,42.6,14,1031,0
11,72,1,25,44.5,12,1032,0
11,73,1,25,46.4,14,1033,0
11,74,1,25,48.3,14,1034,0
11,75,1,25,50.2,12,1035,0
11,76,1,25,52.1,12,1036,0
11,77,1,25,54,12,1037,0
11,78,1,25,55.9,14,1038,0
11,79,1,25,57.8,14,1039,0
11,80,1,25,59.7,1,1040,0
11,81,1,25,61.6,1,1041,0
11,82,1,25,63.5,1,1042,0
11,83,1,25,65.4,1,1043,0
11,84,1,25,67.3,1,1044,0
11,85,1,25,69.2,6,1045,0
11,86,1,25,71.1,17,1046,0
11,87,0,25,72.9,17,1047,0
11,88,0,25,74.8,17,1048,0
11,89,0,25,76.7,17,1049,0
11,90,0,25,78.6,17,1050,0
11,91,1,25,80.5,17,1051,0
11,92,0,25,82.4,17,1052,0
11,93,0,25,84.3,17,1053,0
11,94,0,25,86.2,17,1054,0
11,95,0,25,88.1,17,1055,0
11,96,0,25,90,17,1056,0
12,1,1,27.5,-90,15,1057,0
12,2,1,27.5,-88.1,15,1058,0
12,3,1,27.5,-86.2,15,1059,0
12,4,1,27.5,-84.3,15,1060,0
12,5,1,27.5,-82.4,15,1061,0
12,6,1,27.5,-80.5,15,1062,0
12,7,1,27.5,-78.6,15,1063,0
12,8,1,27.5,-76.7,15,1064,0
12,9,1,27.5,-74.8,15,1065,0
12,10,1,27.5,-72.9,15,1066,0
12,11,1,27.5,-71.1,15,1067,0
12,12,0,27.5,-69.2,17,1068,0
12,13,0,27.5,-67.3,17,1069,0
12,14,0,27.5,-65.4,17,1070,0
12,15,0,27.5,-63.5,17,1071,0
12,16,0,27.5,-61.6,17,1072,0
12,17,0,27.5,-59.7,17,1073,0
12,18,0,27.5,-57.8,17,1074,0
12,19,0,27.5,-55.9,17,1075,0
12,20,0,27.5,-54,17,1076,0
12,21,0,27.5,-52.1,17,1077,0
12,22,0,27.5,-50.2,17,1078,0
12,23,0,27.5,-48.3,17,1079,0
12,24,0,27.5,-46.4,17,1080,0
12,25,0,27.5,-44.5,17,1081,0
12,26,0,27.5,-42.6,17,1082,0
12,27,0,27.5,-40.7,17,1083,0
12,28,0,27.5,-38.8,17,1084,0
12,29,0,27.5,-36.9,17,1085,0
12,30,0,27.5,-35.1,17,1086,0
12,31,1,27.5,-33.2,17,1087,0
12,32,1,27.5,-31.3,9,1088,0
12,33,1,27.5,-29.4,9,1089,0
12,34,1,27.5,-27.5,14,1090,0
12,35,1,27.5,-25.6,14,1091,0
12,36,1,27.5,-23.7,9,1092,0
12,37,1,27.5,-21.8,9,1093,0
12,38,1,27.5,-19.9,9,1094,0
12,39,1,27.5,-18,9,1095,0
12,40,1,27.5,-16.1,9,1096,0
12,41,1,27.5,-14.2,9,1097,0
12,42,1,27.5,-12.3,8,1098,0
12,43,1,27.5,-10.4,8,1099,0
12,44,1,27.5,-8.5,8,1100,0
12,45,1,27.5,-6.6,8,1101,0
12,46,1,27.5,-4.7,2,1102,0
12,47,1,27.5,-2.8,2,1103,0
12,48,1,27.5,-0.9,2,1104,0
12,49,1,27.5,0.9,2,1105,0
12,50,1,27.5,2.8,2,1106,0
12,51,1,27.5,4.7,8,1107,0
12,52,1,27.5,6.6,8,1108,0
12,53,1,27.5,8.5,9,1109,0
12,54,1,27.5,10.4,9,1110,0
12,55,1,27.5,12.3,9,1111,0
12,56,1,27.5,14.2,16,1112,0
12,57,1,27.5,16.1,16,1113,0
12,58,1,27.5,18,16,1114,0
12,59,1,27.5,19.9,16,1115,0
12,60,1,27.5,21.8,16,1116,0
12,61,1,27.5,23.7,16,1117,0
12,62,1,27.5,25.6,16,1118,0
12,63,1,27.5,27.5,16,1119,0
12,64,1,27.5,29.4,16,1120,0
12,65,1,27.5,31.3,17,1121,0
12,66,0,27.5,33.2,17,1122,0
12,67,0,27.5,35.1,17,1123,0
12,68,1,27.5,36.9,17,1124,0
12,69,1,27.5,38.8,14,1125,0
12,70,1,27.5,40.7,12,1126,0
12,71,1,27.5,42.6,12,1127,0
12,72,1,27.5,44.5,12,1128,0
12,73,1,27.5,46.4,14,1129,0
12,74,1,27.5,48.3,14,1130,0
12,75,1,27.5,50.2,12,1131,0
12,76,1,27.5,52.1,12,1132,0
12,77,1,27.5,54,12,1133,0
12,78,1,27.5,55.9,14,1134,0
12,79,1,27.5,57.8,14,1135,0
12,80,1,27.5,59.7,17,1136,0
12,81,1,27.5,61.6,1,1137,0
12,82,1,27.5,63.5,1,1138,0
12,83,1,27.5,65.4,1,1139,0
12,84,1,27.5,67.3,1,1140,0
12,85,1,27.5,69.2,1,1141,0
12,86,1,27.5,71.1,17,1142,0
12,87,0,27.5,72.9,17,1143,0
12,88,0,27.5,74.8,17,1144,0
12,89,0,27.5,76.7,17,1145,0
12,90,0,27.5,78.6,17,1146,0
12,91,0,27.5,80.5,17,1147,0
12,92,0,27.5,82.4,17,1148,0
12,93,0,27.5,84.3,17,1149,0
12,94,0,27.5,86.2,17,1150,0
12,95,0,27.5,88.1,17,1151,0
12,96,0,27.5,90,17,1152,0
13,1,1,30,-90,15,1153,0
13,2,1,30,-88.1,15,1154,0
13,3,1,30,-86.2,15,1155,0
13,4,1,30,-84.3,15,1156,0
13,5,1,30,-82.4,15,1157,0
13,6,1,30,-80.5,15,1158,0
13,7,1,30,-78.6,15,1159,0
13,8,1,30,-76.7,15,1160,0
13,9,1,30,-74.8,15,1161,0
13,10,1,30,-72.9,15,1162,0
13,11,1,30,-71.1,15,1163,0
13,12,1,30,-69.2,17,1164,0
13,13,0,30,-67.3,17,1165,0
13,14,0,30,-65.4,17,1166,0
13,15,0,30,-63.5,17,1167,0
13,16,0,30,-61.6,17,1168,0
13,17,0,30,-59.7,17,1169,0
13,18,0,30,-57.8,17,1170,0
13,19,0,30,-55.9,17,1171,0
13,20,0,30,-54,17,1172,0
13,21,0,30,-52.1,17,1173,0
13,22,0,30,-50.2,17,1174,0
13,23,0,30,-48.3,17,1175,0
13,24,0,30,-46.4,17,1176,0
13,25,0,30,-44.5,17,1177,0
13,26,0,30,-42.6,17,1178,0
13,27,0,30,-40.7,17,1179,0
13,28,0,30,-38.8,17,1180,0
13,29,0,30,-36.9,17,1181,0
13,30,0,30,-35.1,17,1182,0
13,31,0,30,-33.2,17,1183,0
13,32,1,30,-31.3,17,1184,0
13,33,1,30,-29.4,9,1185,0
13,34,1,30,-27.5,9,1186,0
13,35,1,30,-25.6,9,1187,0
13,36,1,30,-23.7,9,1188,0
13,37,1,30,-21.8,9,1189,0
13,38,1,30,-19.9,9,1190,0
13,39,1,30,-18,9,1191,0
13,40,1,30,-16.1,9,1192,0
13,41,1,30,-14.2,9,1193,0
13,42,1,30,-12.3,9,1194,0
13,43,1,30,-10.4,9,1195,0
13,44,1,30,-8.5,14,1196,0
13,45,1,30,-6.6,8,1197,0
13,46,1,30,-4.7,8,1198,0
13,47,1,30,-2.8,14,1199,0
13,48,1,30,-0.9,14,1200,0
13,49,1,30,0.9,2,1201,0
13,50,1,30,2.8,8,1202,0
13,51,1,30,4.7,8,1203,0
13,52,1,30,6.6,8,1204,0
13,53,1,30,8.5,9,1205,0
13,54,1,30,10.4,9,1206,0
13,55,1,30,12.3,9,1207,0
13,56,1,30,14.2,10,1208,0
13,57,1,30,16.1,16,1209,0
13,58,1,30,18,16,1210,0
13,59,1,30,19.9,16,1211,0
13,60,1,30,21.8,16,1212,0
13,61,1,30,23.7,16,1213,0
13,62,1,30,25.6,16,1214,0
13,63,1,30,27.5,16,1215,0
13,64,1,30,29.4,16,1216,0
13,65,1,30,31.3,17,1217,0
13,66,0,30,33.2,17,1218,0
13,67,0,30,35.1,17,1219,0
13,68,1,30,36.9,14,1220,0
13,69,1,30,38.8,14,1221,0
13,70,1,30,40.7,17,1222,0
13,71,0,30,42.6,17,1223,0
13,72,0,30,44.5,17,1224,0
13,73,1,30,46.4,14,1225,0
13,74,1,30,48.3,14,1226,0
13,75,1,30,50.2,14,1227,0
13,76,1,30,52.1,12,1228,0
13,77,1,30,54,12,1229,0
13,78,1,30,55.9,14,1230,0
13,79,1,30,57.8,14,1231,0
13,80,1,30,59.7,1,1232,0
13,81,1,30,61.6,1,1233,0
13,82,1,30,63.5,1,1234,0
13,83,1,30,65.4,1,1235,0
13,84,1,30,67.3,1,1236,0
13,85,1,30,69.2,1,1237,0
13,86,0,30,71.1,17,1238,0
13,87,0,30,72.9,17,1239,0
13,88,0,30,74.8,17,1240,0
13,89,0,30,76.7,17,1241,0
13,90,0,30,78.6,17,1242,0
13,91,0,30,80.5,17,1243,0
13,92,0,30,82.4,17,1244,0
13,93,0,30,84.3,17,1245,0
13,94,0,30,86.2,17,1246,0
13,95,0,30,88.1,17,1247,0
13,96,0,30,90,17,1248,0
14,1,1,32.5,-90,15,1249,0
14,2,1,32.5,-88.1,15,1250,0
14,3,1,32.5,-86.2,15,1251,0
14,4,1,32.5,-84.3,15,1252,0
14,5,1,32.5,-82.4,15,1253,0
14,6,1,32.5,-80.5,15,1254,0
14,7,1,32.5,-78.6,15,1255,0
14,8,1,32.5,-76.7,15,1256,0
14,9,1,32.5,-74.8,15,1257,0
14,10,1,32.5,-72.9,15,1258,0
14,11,1,32.5,-71.1,15,1259,0
14,12,1,32.5,-69.2,17,1260,0
14,13,0,32.5,-67.3,17,1261,0
14,14,0,32.5,-65.4,17,1262,0
14,15,0,32.5,-63.5,17,1263,0
14,16,0,32.5,-61.6,17,1264,0
14,17,0,32.5,-59.7,17,1265,0
14,18,0,32.5,-57.8,17,1266,0
14,19,0,32.5,-55.9,17,1267,0
14,20,0,32.5,-54,17,1268,0
14,21,0,32.5,-52.1,17,1269,0
14,22,0,32.5,-50.2,17,1270,0
14,23,0,32.5,-48.3,17,1271,0
14,24,0,32.5,-46.4,17,1272,0
14,25,0,32.5,-44.5,17,1273,0
14,26,0,32.5,-42.6,17,1274,0
14,27,0,32.5,-40.7,17,1275,0
14,28,0,32.5,-38.8,17,1276,0
14,29,0,32.5,-36.9,17,1277,0
14,30,0,32.5,-35.1,17,1278,0
14,31,0,32.5,-33.2,17,1279,0
14,32,0,32.5,-31.3,17,1280,0
14,33,0,32.5,-29.4,17,1281,0
14,34,1,32.5,-27.5,9,1282,0
14,35,1,32.5,-25.6,9,1283,0
14,36,1,32.5,-23.7,9,1284,0
14,37,1,32.5,-21.8,9,1285,0
14,38,1,32.5,-19.9,9,1286,0
14,39,1,32.5,-18,9,1287,0
14,40,1,32.5,-16.1,9,1288,0
14,41,1,32.5,-14.2,9,1289,0
14,42,1,32.5,-12.3,9,1290,0
14,43,1,32.5,-10.4,9,1291,0
14,44,1,32.5,-8.5,14,1292,0
14,45,1,32.5,-6.6,9,1293,0
14,46,1,32.5,-4.7,9,1294,0
14,47,1,32.5,-2.8,9,1295,0
14,48,1,32.5,-0.9,17,1296,0
14,49,1,32.5,0.9,8,1297,0
14,50,1,32.5,2.8,8,1298,0
14,51,1,32.5,4.7,9,1299,0
14,52,1,32.5,6.6,9,1300,0
14,53,1,32.5,8.5,9,1301,0
14,54,1,32.5,10.4,9,1302,0
14,55,1,32.5,12.3,9,1303,0
14,56,1,32.5,14.2,9,1304,0
14,57,1,32.5,16.1,16,1305,0
14,58,1,32.5,18,16,1306,0
14,59,1,32.5,19.9,16,1307,0
14,60,1,32.5,21.8,16,1308,0
14,61,1,32.5,23.7,16,1309,0
14,62,1,32.5,25.6,16,1310,0
14,63,1,32.5,27.5,16,1311,0
14,64,1,32.5,29.4,16,1312,0
14,65,1,32.5,31.3,17,1313,0
14,66,0,32.5,33.2,17,1314,0
14,67,0,32.5,35.1,17,1315,0
14,68,1,32.5,36.9,14,1316,0
14,69,1,32.5,38.8,10,1317,0
14,70,1,32.5,40.7,14,1318,0
14,71,0,32.5,42.6,17,1319,0
14,72,0,32.5,44.5,17,1320,0
14,73,1,32.5,46.4,12,1321,0
14,74,1,32.5,48.3,14,1322,0
14,75,1,32.5,50.2,12,1323,0
14,76,1,32.5,52.1,12,1324,0
14,77,1,32.5,54,12,1325,0
14,78,1,32.5,55.9,14,1326,0
14,79,1,32.5,57.8,14,1327,0
14,80,1,32.5,59.7,14,1328,0
14,81,1,32.5,61.6,1,1329,0
14,82,1,32.5,63.5,1,1330,0
14,83,1,32.5,65.4,1,1331,0
14,84,1,32.5,67.3,1,1332,0
14,85,1,32.5,69.2,1,1333,0
14,86,0,32.5,71.1,17,1334,0
14,87,0,32.5,72.9,17,1335,0
14,88,0,32.5,74.8,17,1336,0
14,89,0,32.5,76.7,17,1337,0
14,90,0,32.5,78.6,17,1338,0
14,91,0,32.5,80.5,17,1339,0
14,92,0,32.5,82.4,17,1340,0
14,93,0,32.5,84.3,17,1341,0
14,94,0,32.5,86.2,17,1342,0
14,95,0,32.5,88.1,17,1343,0
14,96,0,32.5,90,17,1344,0
15,1,1,35,-90,15,1345,0
15,2,1,35,-88.1,15,1346,0
15,3,1,35,-86.2,15,1347,0
15,4,1,35,-84.3,15,1348,0
15,5,1,35,-82.4,15,1349,0
15,6,1,35,-80.5,15,1350,0
15,7,1,35,-78.6,15,1351,0
15,8,1,35,-76.7,15,1352,0
15,9,1,35,-74.8,15,1353,0
15,10,1,35,-72.9,15,1354,0
15,11,1,35,-71.1,15,1355,0
15,12,1,35,-69.2,15,1356,0
15,13,0,35,-67.3,17,1357,0
15,14,0,35,-65.4,17,1358,0
15,15,0,35,-63.5,17,1359,0
15,16,0,35,-61.6,17,1360,0
15,17,0,35,-59.7,17,1361,0
15,18,0,35,-57.8,17,1362,0
15,19,0,35,-55.9,17,1363,0
15,20,0,35,-54,17,1364,0
15,21,0,35,-52.1,17,1365,0
15,22,0,35,-50.2,17,1366,0
15,23,0,35,-48.3,17,1367,0
15,24,0,35,-46.4,17,1368,0
15,25,0,35,-44.5,17,1369,0
15,26,0,35,-42.6,17,1370,0
15,27,0,35,-40.7,17,1371,0
15,28,0,35,-38.8,17,1372,0
15,29,0,35,-36.9,17,1373,0
15,30,0,35,-35.1,17,1374,0
15,31,0,35,-33.2,17,1375,0
15,32,0,35,-31.3,17,1376,0
15,33,0,35,-29.4,17,1377,0
15,34,0,35,-27.5,17,1378,0
15,35,0,35,-25.6,17,1379,0
15,36,1,35,-23.7,9,1380,0
15,37,1,35,-21.8,9,1381,0
15,38,1,35,-19.9,17,1382,0
15,39,1,35,-18,9,1383,0
15,40,1,35,-16.1,9,1384,0
15,41,1,35,-14.2,9,1385,0
15,42,1,35,-12.3,9,1386,0
15,43,1,35,-10.4,9,1387,0
15,44,1,35,-8.5,14,1388,0
15,45,1,35,-6.6,9,1389,0
15,46,1,35,-4.7,9,1390,0
15,47,1,35,-2.8,9,1391,0
15,48,1,35,-0.9,8,1392,0
15,49,1,35,0.9,8,1393,0
15,50,1,35,2.8,16,1394,0
15,51,1,35,4.7,6,1395,0
15,52,1,35,6.6,8,1396,0
15,53,1,35,8.5,8,1397,0
15,54,1,35,10.4,9,1398,0
15,55,1,35,12.3,9,1399,0
15,56,1,35,14.2,9,1400,0
15,57,1,35,16.1,16,1401,0
15,58,1,35,18,16,1402,0
15,59,1,35,19.9,16,1403,0
15,60,1,35,21.8,16,1404,0
15,61,1,35,23.7,16,1405,0
15,62,1,35,25.6,17,1406,0
15,63,1,35,27.5,16,1407,0
15,64,1,35,29.4,16,1408,0
15,65,1,35,31.3,7,1409,0
15,66,1,35,33.2,17,1410,0
15,67,1,35,35.1,17,1411,0
15,68,1,35,36.9,14,1412,0
15,69,1,35,38.8,10,1413,0
15,70,1,35,40.7,14,1414,0
15,71,0,35,42.6,17,1415,0
15,72,1,35,44.5,17,1416,0
15,73,1,35,46.4,12,1417,0
15,74,1,35,48.3,12,1418,0
15,75,1,35,50.2,12,1419,0
15,76,1,35,52.1,12,1420,0
15,77,1,35,54,12,1421,0
