ijcam,lat,lon,sand,clay,silt,wwilt,wfield,wsat
   712, -16.11,  17.50, 0.69420, 0.18291, 0.12289, 0.10056, 0.21736, 0.40479,
   713, -14.21,  17.50, 0.75588, 0.17293, 0.07119, 0.09224, 0.20718, 0.39724,
   714, -12.32,  17.50, 0.75588, 0.17293, 0.07119, 0.09224, 0.20727, 0.39734,
   715, -10.42,  17.50, 0.37687, 0.38810, 0.23503, 0.20352, 0.30462, 0.44509,
   716,  -8.53,  17.50, 0.75588, 0.17293, 0.07119, 0.09224, 0.20719, 0.39719,
   717,  -6.63,  17.50, 0.71502, 0.15867, 0.12631, 0.09125, 0.20723, 0.40198,
   718,  -4.74,  17.50, 0.71502, 0.15867, 0.12631, 0.09125, 0.20725, 0.40201,
   719,  -2.84,  17.50, 0.50110, 0.38234, 0.11656, 0.20351, 0.28624, 0.42904,
   720,  -0.95,  17.50, 0.39298, 0.40042, 0.20660, 0.20860, 0.30715, 0.44733,
   721,   0.95,  17.50, 0.39298, 0.40042, 0.20660, 0.20860, 0.30821, 0.44898,
   722,   2.84,  17.50, 0.76307, 0.17829, 0.05864, 0.09382, 0.21003, 0.39983,
   723,   4.74,  17.50, 0.53310, 0.35994, 0.10696, 0.19323, 0.27875, 0.42534,
   724,   6.63,  17.50, 0.37025, 0.47443, 0.15532, 0.23654, 0.31923, 0.44644,
   725,   8.53,  17.50, 0.38669, 0.35966, 0.25365, 0.19239, 0.29791, 0.44374,
   726,  10.42,  17.50, 0.38528, 0.39275, 0.22196, 0.20542, 0.30340, 0.44387,
   727,  12.32,  17.50, 0.33590, 0.37984, 0.28426, 0.20063, 0.30863, 0.44976,
   728,  14.21,  17.50, 0.79283, 0.08149, 0.12568, 0.10645, 0.17084, 0.39096,
   729,  16.11,  17.50, 0.76588, 0.06077, 0.17334, 0.11525, 0.16525, 0.39423,
   730,  18.00,  17.50, 0.72338, 0.12942, 0.14721, 0.08727, 0.19620, 0.39979,
   731,  19.89,  17.50, 0.40284, 0.20321, 0.39395, 0.13842, 0.25895, 0.43977,
   732,  21.79,  17.50, 0.73047, 0.15976, 0.10976, 0.09011, 0.20488, 0.39832,
   733,  23.68,  17.50, 0.39498, 0.14413, 0.46089, 0.13618, 0.24173, 0.44106,
   734,  25.58,  17.50, 0.45249, 0.22571, 0.32179, 0.13817, 0.25868, 0.43373,
   735,  27.47,  17.50, 0.90000, 0.05000, 0.05000, 0.09664, 0.14664, 0.37687,
   736,  29.37,  17.50, 0.45249, 0.22571, 0.32179, 0.13817, 0.25874, 0.43382,
   737,  31.26,  17.50, 0.17134, 0.20272, 0.62594, 0.17924, 0.29145, 0.46940,
   741,  38.84,  17.50, 0.40770, 0.24124, 0.35106, 0.14786, 0.26977, 0.44131,
   742,  40.74,  17.50, 0.45702, 0.29315, 0.24984, 0.16299, 0.27528, 0.43484,
   743,  42.63,  17.50, 0.52783, 0.26916, 0.20301, 0.14893, 0.26059, 0.42613,
   744,  44.53,  17.50, 0.51281, 0.20812, 0.27906, 0.12612, 0.24725, 0.42861,
   745,  46.42,  17.50, 0.51056, 0.20737, 0.28208, 0.12613, 0.24746, 0.42870,
   746,  48.32,  17.50, 0.23500, 0.30672, 0.45828, 0.18463, 0.30963, 0.46418,
   747,  50.21,  17.50, 0.49898, 0.22495, 0.27606, 0.13316, 0.25419, 0.43084,
   748,  52.11,  17.50, 0.41665, 0.03014, 0.55321, 0.14486, 0.19486, 0.44294,
   749,  54.00,  17.50, 0.41665, 0.03014, 0.55321, 0.14502, 0.19502, 0.44353,
   750,  55.89,  17.50, 0.53547, 0.23530, 0.22923, 0.13389, 0.25312, 0.42864,
   751,  57.79,  17.50, 0.35626, 0.34671, 0.29703, 0.18828, 0.30099, 0.45056,
   752,  59.68,  17.50, 0.46893, 0.20295, 0.32812, 0.12965, 0.25257, 0.43677,
   753,  61.58,  17.50, 0.57947, 0.12016, 0.30037, 0.10901, 0.21429, 0.42740,
   754,  63.47,  17.50, 0.60903, 0.12049, 0.27048, 0.10425, 0.21139, 0.42531,
   755,  65.37,  17.50, 0.60903, 0.12049, 0.27048, 0.10425, 0.21252, 0.42773,
   756,  67.26,  17.50, 0.70436, 0.13045, 0.16519, 0.08945, 0.20542, 0.41647,
   757,  69.16,  17.50, 0.53840, 0.19213, 0.26947, 0.11852, 0.24113, 0.42976,
   758,  71.05,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   761,  76.74,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   762,  78.63,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   763,  80.53,  17.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   780, -69.16,  20.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   798, -35.05,  20.00, 0.47328, 0.29293, 0.23380, 0.16210, 0.27276, 0.43228,
   799, -33.16,  20.00, 0.47328, 0.29293, 0.23380, 0.16210, 0.27252, 0.43191,
   800, -31.26,  20.00, 0.52817, 0.17170, 0.30013, 0.11509, 0.23389, 0.42494,
   801, -29.37,  20.00, 0.52817, 0.17170, 0.30013, 0.11509, 0.23388, 0.42492,
   802, -27.47,  20.00, 0.52817, 0.17170, 0.30013, 0.11509, 0.23369, 0.42464,
   803, -25.58,  20.00, 0.58100, 0.17224, 0.24676, 0.10858, 0.22735, 0.41817,
   804, -23.68,  20.00, 0.58100, 0.17224, 0.24676, 0.10858, 0.22731, 0.41811,
   805, -21.79,  20.00, 0.58100, 0.17224, 0.24676, 0.10858, 0.22734, 0.41816,
   806, -19.89,  20.00, 0.58100, 0.17224, 0.24676, 0.10858, 0.22734, 0.41816,
   807, -18.00,  20.00, 0.58100, 0.17224, 0.24676, 0.10858, 0.22797, 0.41911,
   808, -16.11,  20.00, 0.56608, 0.23627, 0.19765, 0.13205, 0.24896, 0.42277,
   809, -14.21,  20.00, 0.71502, 0.15867, 0.12631, 0.09125, 0.20770, 0.40275,
   810, -12.32,  20.00, 0.71502, 0.15867, 0.12631, 0.09125, 0.20710, 0.40182,
   811, -10.42,  20.00, 0.73099, 0.17829, 0.09071, 0.09604, 0.21072, 0.39953,
   812,  -8.53,  20.00, 0.71502, 0.15867, 0.12631, 0.09125, 0.20711, 0.40180,
   813,  -6.63,  20.00, 0.71502, 0.15867, 0.12631, 0.09125, 0.20723, 0.40198,
   814,  -4.74,  20.00, 0.71502, 0.15867, 0.12631, 0.09125, 0.20737, 0.40221,
   815,  -2.84,  20.00, 0.50110, 0.38234, 0.11656, 0.20351, 0.28620, 0.42894,
   816,  -0.95,  20.00, 0.33270, 0.48986, 0.17745, 0.23928, 0.32674, 0.45127,
   817,   0.95,  20.00, 0.33270, 0.48986, 0.17745, 0.23928, 0.32724, 0.45207,
   818,   2.84,  20.00, 0.33206, 0.51679, 0.15115, 0.24847, 0.33074, 0.45203,
   819,   4.74,  20.00, 0.36330, 0.44105, 0.19565, 0.22348, 0.31570, 0.44764,
   820,   6.63,  20.00, 0.37025, 0.47443, 0.15532, 0.23654, 0.31928, 0.44652,
   821,   8.53,  20.00, 0.46558, 0.33727, 0.19716, 0.18189, 0.28331, 0.43378,
   822,  10.42,  20.00, 0.16989, 0.51438, 0.31573, 0.23624, 0.35262, 0.47129,
   823,  12.32,  20.00, 0.20358, 0.62396, 0.17246, 0.26200, 0.35823, 0.46669,
   824,  14.21,  20.00, 0.69609, 0.11670, 0.18721, 0.09288, 0.19525, 0.40379,
   825,  16.11,  20.00, 0.76588, 0.06077, 0.17334, 0.11553, 0.16553, 0.39465,
   826,  18.00,  20.00, 0.40284, 0.20321, 0.39395, 0.13842, 0.25910, 0.44000,
   827,  19.89,  20.00, 0.40284, 0.20321, 0.39395, 0.13842, 0.25910, 0.44000,
   828,  21.79,  20.00, 0.39498, 0.14413, 0.46089, 0.13618, 0.24173, 0.44106,
   829,  23.68,  20.00, 0.39498, 0.14413, 0.46089, 0.13618, 0.24161, 0.44089,
   830,  25.58,  20.00, 0.90000, 0.05000, 0.05000, 0.09699, 0.14699, 0.37741,
   831,  27.47,  20.00, 0.45249, 0.22571, 0.32179, 0.13817, 0.25872, 0.43377,
   832,  29.37,  20.00, 0.45249, 0.22571, 0.32179, 0.13817, 0.25880, 0.43390,
   833,  31.26,  20.00, 0.42847, 0.21154, 0.35998, 0.13694, 0.25841, 0.43769,
   834,  33.16,  20.00, 0.40561, 0.34635, 0.24804, 0.18676, 0.29260, 0.44056,
   836,  36.95,  20.00, 0.50769, 0.29264, 0.19967, 0.16052, 0.26834, 0.42818,
   837,  38.84,  20.00, 0.50769, 0.29264, 0.19967, 0.16052, 0.26834, 0.42832,
   838,  40.74,  20.00, 0.45702, 0.29315, 0.24984, 0.16299, 0.27540, 0.43506,
   839,  42.63,  20.00, 0.51281, 0.20812, 0.27906, 0.12612, 0.24741, 0.42867,
   840,  44.53,  20.00, 0.51281, 0.20812, 0.27906, 0.12612, 0.24789, 0.42934,
   841,  46.42,  20.00, 0.30591, 0.24724, 0.44685, 0.16170, 0.28591, 0.45595,
   842,  48.32,  20.00, 0.48712, 0.22315, 0.28973, 0.13371, 0.25450, 0.43178,
   843,  50.21,  20.00, 0.41665, 0.03014, 0.55321, 0.14399, 0.19399, 0.44194,
   844,  52.11,  20.00, 0.41665, 0.03014, 0.55321, 0.14473, 0.19473, 0.44277,
   845,  54.00,  20.00, 0.39739, 0.23159, 0.37101, 0.14618, 0.26909, 0.44320,
   846,  55.89,  20.00, 0.52568, 0.15540, 0.31892, 0.11353, 0.22993, 0.42694,
   847,  57.79,  20.00, 0.44301, 0.23124, 0.32575, 0.14094, 0.26406, 0.44014,
   848,  59.68,  20.00, 0.63963, 0.14976, 0.21061, 0.09781, 0.21450, 0.41430,
   849,  61.58,  20.00, 0.59061, 0.13360, 0.27579, 0.10439, 0.21634, 0.42360,
   850,  63.47,  20.00, 0.60903, 0.12049, 0.27048, 0.10425, 0.21171, 0.42580,
   851,  65.37,  20.00, 0.60903, 0.12049, 0.27048, 0.10425, 0.21189, 0.42626,
   852,  67.26,  20.00, 0.53987, 0.19003, 0.27010, 0.11777, 0.24407, 0.43765,
   853,  69.16,  20.00, 0.70436, 0.13045, 0.16519, 0.08945, 0.20314, 0.41146,
   854,  71.05,  20.00, 0.70436, 0.13045, 0.16519, 0.08945, 0.19998, 0.40523,
   858,  78.63,  20.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   859,  80.53,  20.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   874, -72.95,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   876, -69.16,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   894, -35.05,  22.50, 0.50281, 0.26708, 0.23012, 0.14942, 0.26198, 0.42827,
   895, -33.16,  22.50, 0.52817, 0.17170, 0.30013, 0.11509, 0.23384, 0.42488,
   896, -31.26,  22.50, 0.52817, 0.17170, 0.30013, 0.11509, 0.23391, 0.42496,
   897, -29.37,  22.50, 0.75725, 0.13174, 0.11101, 0.08346, 0.19305, 0.39551,
   898, -27.47,  22.50, 0.58100, 0.17224, 0.24676, 0.10858, 0.22715, 0.41788,
   899, -25.58,  22.50, 0.58100, 0.17224, 0.24676, 0.10858, 0.22730, 0.41811,
   900, -23.68,  22.50, 0.58100, 0.17224, 0.24676, 0.10858, 0.22730, 0.41811,
   901, -21.79,  22.50, 0.58100, 0.17224, 0.24676, 0.10858, 0.22732, 0.41814,
   902, -19.89,  22.50, 0.51994, 0.20183, 0.27823, 0.12341, 0.24384, 0.42587,
   903, -18.00,  22.50, 0.65746, 0.17219, 0.17035, 0.10031, 0.21916, 0.41029,
   904, -16.11,  22.50, 0.58767, 0.23706, 0.17527, 0.13098, 0.24653, 0.42017,
   905, -14.21,  22.50, 0.56608, 0.23627, 0.19765, 0.13205, 0.24887, 0.42264,
   906, -12.32,  22.50, 0.49265, 0.31581, 0.19154, 0.17164, 0.27584, 0.43074,
   907, -10.42,  22.50, 0.36330, 0.44105, 0.19565, 0.22348, 0.31507, 0.44666,
   908,  -8.53,  22.50, 0.36330, 0.44105, 0.19565, 0.22348, 0.31526, 0.44696,
   909,  -6.63,  22.50, 0.50110, 0.38234, 0.11656, 0.20351, 0.28668, 0.42971,
   910,  -4.74,  22.50, 0.50110, 0.38234, 0.11656, 0.20351, 0.28627, 0.42905,
   911,  -2.84,  22.50, 0.50110, 0.38234, 0.11656, 0.20351, 0.28620, 0.42894,
   912,  -0.95,  22.50, 0.50110, 0.38234, 0.11656, 0.20351, 0.28646, 0.42935,
   913,   0.95,  22.50, 0.33206, 0.51679, 0.15115, 0.24847, 0.33020, 0.45117,
   914,   2.84,  22.50, 0.33206, 0.51679, 0.15115, 0.24847, 0.33056, 0.45174,
   915,   4.74,  22.50, 0.36330, 0.44105, 0.19565, 0.22348, 0.31538, 0.44716,
   916,   6.63,  22.50, 0.53310, 0.35994, 0.10696, 0.19323, 0.27886, 0.42553,
   917,   8.53,  22.50, 0.59352, 0.30427, 0.10221, 0.16447, 0.25999, 0.41779,
   918,  10.42,  22.50, 0.31150, 0.53742, 0.15107, 0.25312, 0.33287, 0.45290,
   919,  12.32,  22.50, 0.21275, 0.67734, 0.10991, 0.27426, 0.35986, 0.46520,
   920,  14.21,  22.50, 0.68891, 0.18359, 0.12750, 0.10124, 0.21794, 0.40507,
   921,  16.11,  22.50, 0.68891, 0.18359, 0.12750, 0.10124, 0.21770, 0.40471,
   922,  18.00,  22.50, 0.40284, 0.20321, 0.39395, 0.13842, 0.25912, 0.44003,
   923,  19.89,  22.50, 0.39498, 0.14413, 0.46089, 0.13618, 0.24166, 0.44097,
   924,  21.79,  22.50, 0.39498, 0.14413, 0.46089, 0.13618, 0.24169, 0.44100,
   925,  23.68,  22.50, 0.39498, 0.14413, 0.46089, 0.13618, 0.24166, 0.44096,
   926,  25.58,  22.50, 0.45249, 0.22571, 0.32179, 0.13817, 0.25864, 0.43366,
   927,  27.47,  22.50, 0.90000, 0.05000, 0.05000, 0.09699, 0.14699, 0.37740,
   928,  29.37,  22.50, 0.90000, 0.05000, 0.05000, 0.09698, 0.14698, 0.37739,
   929,  31.26,  22.50, 0.51556, 0.22993, 0.25452, 0.13344, 0.25168, 0.42597,
   930,  33.16,  22.50, 0.40561, 0.34635, 0.24804, 0.18676, 0.29268, 0.44068,
   932,  36.95,  22.50, 0.45702, 0.29315, 0.24984, 0.16299, 0.27523, 0.43475,
   933,  38.84,  22.50, 0.50769, 0.29264, 0.19967, 0.16052, 0.26846, 0.42848,
   934,  40.74,  22.50, 0.45702, 0.29315, 0.24984, 0.16299, 0.27545, 0.43508,
   935,  42.63,  22.50, 0.51281, 0.20812, 0.27906, 0.12612, 0.24736, 0.42862,
   936,  44.53,  22.50, 0.44194, 0.24294, 0.31512, 0.14491, 0.26610, 0.43780,
   937,  46.42,  22.50, 0.42287, 0.26495, 0.31218, 0.15435, 0.27377, 0.43990,
   938,  48.32,  22.50, 0.49556, 0.21682, 0.28762, 0.13074, 0.25236, 0.43134,
   939,  50.21,  22.50, 0.39321, 0.22844, 0.37835, 0.14581, 0.26905, 0.44431,
   940,  52.11,  22.50, 0.41665, 0.03014, 0.55321, 0.14510, 0.19510, 0.44331,
   941,  54.00,  22.50, 0.62123, 0.10397, 0.27480, 0.11000, 0.20176, 0.41699,
   942,  55.89,  22.50, 0.62123, 0.10397, 0.27480, 0.11000, 0.20064, 0.41527,
   943,  57.79,  22.50, 0.52568, 0.15540, 0.31892, 0.11353, 0.23029, 0.42817,
   944,  59.68,  22.50, 0.42673, 0.28008, 0.29320, 0.15963, 0.27723, 0.44138,
   945,  61.58,  22.50, 0.59061, 0.13360, 0.27579, 0.10439, 0.21751, 0.42518,
   946,  63.47,  22.50, 0.54765, 0.14114, 0.31121, 0.11020, 0.22611, 0.43223,
   947,  65.37,  22.50, 0.60903, 0.12049, 0.27048, 0.10425, 0.21176, 0.42604,
   948,  67.26,  22.50, 0.59864, 0.10015, 0.30121, 0.11658, 0.20724, 0.42977,
   949,  69.16,  22.50, 0.60903, 0.12049, 0.27048, 0.10425, 0.21249, 0.42647,
   950,  71.05,  22.50, 0.70436, 0.13045, 0.16519, 0.08945, 0.20053, 0.40595,
   953,  76.74,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   954,  78.63,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   955,  80.53,  22.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   970, -72.95,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   971, -71.05,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   972, -69.16,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
   991, -33.16,  25.00, 0.52817, 0.17170, 0.30013, 0.11509, 0.23393, 0.42502,
   992, -31.26,  25.00, 0.52817, 0.17170, 0.30013, 0.11509, 0.23377, 0.42476,
   993, -29.37,  25.00, 0.75725, 0.13174, 0.11101, 0.08346, 0.19319, 0.39573,
   994, -27.47,  25.00, 0.75725, 0.13174, 0.11101, 0.08346, 0.19311, 0.39560,
   995, -25.58,  25.00, 0.58100, 0.17224, 0.24676, 0.10858, 0.22752, 0.41846,
   996, -23.68,  25.00, 0.58100, 0.17224, 0.24676, 0.10858, 0.22740, 0.41825,
   997, -21.79,  25.00, 0.58100, 0.17224, 0.24676, 0.10858, 0.22736, 0.41819,
   998, -19.89,  25.00, 0.65746, 0.17219, 0.17035, 0.10031, 0.21823, 0.40885,
   999, -18.00,  25.00, 0.65746, 0.17219, 0.17035, 0.10031, 0.21913, 0.41024,
  1000, -16.11,  25.00, 0.65746, 0.17219, 0.17035, 0.10031, 0.21911, 0.41021,
  1001, -14.21,  25.00, 0.50110, 0.38234, 0.11656, 0.20351, 0.28664, 0.42975,
  1002, -12.32,  25.00, 0.42342, 0.42383, 0.15276, 0.21936, 0.30425, 0.43966,
  1003, -10.42,  25.00, 0.36330, 0.44105, 0.19565, 0.22348, 0.31546, 0.44730,
  1004,  -8.53,  25.00, 0.50110, 0.38234, 0.11656, 0.20351, 0.28695, 0.43013,
  1005,  -6.63,  25.00, 0.50110, 0.38234, 0.11656, 0.20351, 0.28677, 0.42985,
  1006,  -4.74,  25.00, 0.45629, 0.37447, 0.16924, 0.19866, 0.29136, 0.43501,
  1007,  -2.84,  25.00, 0.50110, 0.38234, 0.11656, 0.20351, 0.28674, 0.42980,
  1008,  -0.95,  25.00, 0.33206, 0.51679, 0.15115, 0.24847, 0.33026, 0.45126,
  1009,   0.95,  25.00, 0.33206, 0.51679, 0.15115, 0.24847, 0.33050, 0.45165,
  1010,   2.84,  25.00, 0.36330, 0.44105, 0.19565, 0.22348, 0.31582, 0.44784,
  1011,   4.74,  25.00, 0.36330, 0.44105, 0.19565, 0.22348, 0.31577, 0.44775,
  1012,   6.63,  25.00, 0.51564, 0.31061, 0.17375, 0.16870, 0.27175, 0.42802,
  1013,   8.53,  25.00, 0.60973, 0.21507, 0.17520, 0.11989, 0.23698, 0.41584,
  1014,  10.42,  25.00, 0.62371, 0.30633, 0.06996, 0.16560, 0.25501, 0.41287,
  1015,  12.32,  25.00, 0.56261, 0.21281, 0.22458, 0.12286, 0.24141, 0.42059,
  1016,  14.21,  25.00, 0.30833, 0.31933, 0.37235, 0.18161, 0.30015, 0.45246,
  1017,  16.11,  25.00, 0.79556, 0.05956, 0.14488, 0.11191, 0.16191, 0.39095,
  1018,  18.00,  25.00, 0.39498, 0.14413, 0.46089, 0.13618, 0.24169, 0.44101,
  1019,  19.89,  25.00, 0.39498, 0.14413, 0.46089, 0.13618, 0.24170, 0.44102,
  1020,  21.79,  25.00, 0.39498, 0.14413, 0.46089, 0.13618, 0.24144, 0.44064,
  1021,  23.68,  25.00, 0.39498, 0.14413, 0.46089, 0.13618, 0.24163, 0.44091,
  1022,  25.58,  25.00, 0.90000, 0.05000, 0.05000, 0.09707, 0.14707, 0.37752,
  1023,  27.47,  25.00, 0.90000, 0.05000, 0.05000, 0.09697, 0.14697, 0.37737,
  1024,  29.37,  25.00, 0.90000, 0.05000, 0.05000, 0.09705, 0.14705, 0.37749,
  1025,  31.26,  25.00, 0.37804, 0.24361, 0.37834, 0.15186, 0.27340, 0.44331,
  1027,  35.05,  25.00, 0.50769, 0.29264, 0.19967, 0.16052, 0.26839, 0.42832,
  1029,  38.84,  25.00, 0.50769, 0.29264, 0.19967, 0.16052, 0.26858, 0.42858,
  1030,  40.74,  25.00, 0.45702, 0.29315, 0.24984, 0.16299, 0.27542, 0.43510,
  1031,  42.63,  25.00, 0.45702, 0.29315, 0.24984, 0.16299, 0.27566, 0.43552,
  1032,  44.53,  25.00, 0.23734, 0.24569, 0.51697, 0.17125, 0.29462, 0.46338,
  1033,  46.42,  25.00, 0.42287, 0.26495, 0.31218, 0.15435, 0.27421, 0.44078,
  1034,  48.32,  25.00, 0.49556, 0.21682, 0.28762, 0.13074, 0.25260, 0.43193,
  1035,  50.21,  25.00, 0.28068, 0.24186, 0.47746, 0.16401, 0.28854, 0.45894,
  1036,  52.11,  25.00, 0.35607, 0.17516, 0.46877, 0.14210, 0.26151, 0.45355,
  1037,  54.00,  25.00, 0.62123, 0.10397, 0.27480, 0.11000, 0.20021, 0.41471,
  1038,  55.89,  25.00, 0.37296, 0.22079, 0.40624, 0.14647, 0.26932, 0.44638,
  1039,  57.79,  25.00, 0.53445, 0.15540, 0.31015, 0.11225, 0.22923, 0.42717,
  1040,  59.68,  25.00, 0.25722, 0.21089, 0.53189, 0.16279, 0.28366, 0.46510,
  1041,  61.58,  25.00, 0.59061, 0.13360, 0.27579, 0.10439, 0.21650, 0.42440,
  1042,  63.47,  25.00, 0.54765, 0.14114, 0.31121, 0.11020, 0.22756, 0.43575,
  1043,  65.37,  25.00, 0.60903, 0.12049, 0.27048, 0.10425, 0.21525, 0.43143,
  1044,  67.26,  25.00, 0.41881, 0.21109, 0.37010, 0.13806, 0.26748, 0.45686,
  1045,  69.16,  25.00, 0.60903, 0.12049, 0.27048, 0.10425, 0.21431, 0.42998,
  1046,  71.05,  25.00, 0.60903, 0.12049, 0.27048, 0.10425, 0.20978, 0.42119,
  1050,  78.63,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1051,  80.53,  25.00, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1066, -72.95,  27.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1067, -71.05,  27.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1068, -69.16,  27.50, 0.43000, 0.18000, 0.39000, 0.13036, 0.24752, 0.43482,
  1087, -33.16,  27.50, 0.44259, 0.27473, 0.28268, 0.15647, 0.27280, 0.43627,
  1088, -31.26,  27.50, 0.47099, 0.29448, 0.23454, 0.16288, 0.27354, 0.43285,
  1089, -29.37,  27.50, 0.43959, 0.29919, 0.26122, 0.16637, 0.27860, 0.43662,
  1090, -27.47,  27.50, 0.18648, 0.56470, 0.24883, 0.24773, 0.35594, 0.46870,
  1091, -25.58,  27.50, 0.41219, 0.35847, 0.22934, 0.19160, 0.29420, 0.44057,
  1092, -23.68,  27.50, 0.63477, 0.23190, 0.13333, 0.12583, 0.23733, 0.41185,
  1093, -21.79,  27.50, 0.39853, 0.24649, 0.35497, 0.15047, 0.27206, 0.44180,
  1094, -19.89,  27.50, 0.58100, 0.17224, 0.24676, 0.10858, 0.22773, 0.41877,
  1095, -18.00,  27.50, 0.58100, 0.17224, 0.24676, 0.10858, 0.22796, 0.41915,
  1096, -16.11,  27.50, 0.45410, 0.32401, 0.22189, 0.17625, 0.28254, 0.43588,
  1097, -14.21,  27.50, 0.36316, 0.47295, 0.16389, 0.23546, 0.32094, 0.44870,
  1098, -12.32,  27.50, 0.42342, 0.42383, 0.15276, 0.21936, 0.30478, 0.44043,
  1099, -10.42,  27.50, 0.42342, 0.42383, 0.15276, 0.21936, 0.30446, 0.43981,
  1100,  -8.53,  27.50, 0.66478, 0.25652, 0.07871, 0.13731, 0.24089, 0.40968,
  1101,  -6.63,  27.50, 0.41833, 0.42232, 0.15935, 0.21848, 0.30528, 0.44100,
  1102,  -4.74,  27.50, 0.45629, 0.37447, 0.16924, 0.19866, 0.29224, 0.43644,
  1103,  -2.84,  27.50, 0.39865, 0.41017, 0.19118, 0.21269, 0.30623, 0.44373,
  1104,  -0.95,  27.50, 0.36492, 0.43591, 0.19917, 0.22161, 0.31489, 0.44823,
  1105,   0.95,  27.50, 0.36330, 0.44105, 0.19565, 0.22348, 0.31587, 0.44792,
  1106,   2.84,  27.50, 0.36330, 0.44105, 0.19565, 0.22348, 0.31587, 0.44791,
  1107,   4.74,  27.50, 0.36330, 0.44105, 0.19565, 0.22348, 0.31571, 0.44766,
  1108,   6.63,  27.50, 0.51564, 0.31061, 0.17375, 0.16870, 0.27182, 0.42813,
  1109,   8.53,  27.50, 0.60973, 0.21507, 0.17520, 0.11989, 0.23836, 0.41796,
  1110,  10.42,  27.50, 0.84845, 0.08125, 0.07030, 0.09954, 0.16549, 0.38499,
  1111,  12.32,  27.50, 0.84845, 0.08125, 0.07030, 0.09954, 0.16457, 0.38360,
  1112,  14.21,  27.50, 0.30833, 0.31933, 0.37235, 0.18161, 0.29988, 0.45205,
  1113,  16.11,  27.50, 0.57198, 0.14338, 0.28464, 0.10650, 0.21900, 0.41898,
  1114,  18.00,  27.50, 0.39498, 0.14413, 0.46089, 0.13618, 0.24167, 0.44098,
  1115,  19.89,  27.50, 0.39498, 0.14413, 0.46089, 0.13618, 0.24172, 0.44105,
  1116,  21.79,  27.50, 0.39498, 0.14413, 0.46089, 0.13618, 0.24165, 0.44095,
  1117,  23.68,  27.50, 0.39498, 0.14413, 0.46089, 0.13618, 0.24168, 0.44098,
  1118,  25.58,  27.50, 0.90000, 0.05000, 0.05000, 0.09692, 0.14692, 0.37729,
  1119,  27.47,  27.50, 0.90000, 0.05000, 0.05000, 0.09711, 0.14711, 0.37759,
  1120,  29.37,  27.50, 0.30705, 0.24578, 0.44716, 0.16121, 0.28357, 0.45210,
  1121,  31.26,  27.50, 0.37804, 0.24361, 0.37834, 0.15186, 0.27339, 0.44329,
  1124,  36.95,  27.50, 0.44194, 0.24294, 0.31512, 0.14491, 0.26560, 0.43684,
  1125,  38.84,  27.50, 0.45579, 0.24804, 0.29617, 0.14541, 0.26505, 0.43512,
  1126,  40.74,  27.50, 0.41534, 0.29600, 0.28866, 0.16646, 0.28173, 0.44051,
  1127,  42.63,  27.50, 0.45702, 0.29315, 0.24984, 0.16299, 0.27574, 0.43558,
  1128,  44.53,  27.50, 0.42311, 0.21762, 0.35927, 0.13921, 0.26244, 0.44072,
  1129,  46.42,  27.50, 0.29598, 0.29419, 0.40983, 0.17517, 0.29794, 0.45646,
  1130,  48.32,  27.50, 0.34823, 0.33003, 0.32174, 0.18269, 0.29900, 0.45038,
  1131,  50.21,  27.50, 0.27327, 0.25834, 0.46839, 0.16860, 0.29348, 0.45983,
  1132,  52.11,  27.50, 0.35607, 0.17516, 0.46877, 0.14210, 0.26162, 0.45408,
  1133,  54.00,  27.50, 0.48298, 0.21486, 0.30215, 0.13146, 0.25368, 0.43333,
  1134,  55.89,  27.50, 0.62123, 0.10397, 0.27480, 0.11000, 0.20043, 0.41519,
  1135,  57.79,  27.50, 0.53445, 0.15540, 0.31015, 0.11225, 0.22892, 0.42652,
